xtlc,ytlc,dtlc,length,width,dip,opening
4.2579444e+05,4.5198408e+06,3.7869794e+03,7.6054177e+02,2.7519761e+03,1.4185988e-01,3.3593117e+00
4.2587309e+05,4.5197990e+06,3.7825744e+03,6.6457973e+02,2.6354377e+03,1.0258426e-01,3.9896713e+00
4.2576329e+05,4.5196848e+06,3.7924502e+03,8.5470078e+02,2.3854283e+03,1.9482378e-01,3.3963759e+00
4.2579456e+05,4.5196413e+06,3.8087212e+03,8.2854835e+02,2.2705170e+03,1.2125842e-01,3.6581352e+00
4.2580948e+05,4.5197117e+06,3.7968713e+03,7.7121025e+02,2.4564868e+03,1.0480959e-01,3.6444346e+00
4.2581388e+05,4.5197623e+06,3.8140550e+03,7.7820081e+02,2.5288819e+03,1.2709631e-01,3.5647104e+00
4.2582618e+05,4.5197577e+06,3.8035975e+03,7.1501735e+02,2.5414377e+03,1.0172280e-01,3.8059483e+00
4.2580154e+05,4.5197608e+06,3.8011226e+03,7.6815386e+02,2.5316205e+03,1.0820127e-01,3.5848307e+00
4.2578703e+05,4.5197449e+06,3.8132940e+03,7.8055655e+02,2.5409195e+03,1.0406661e-01,3.5379548e+00
4.2581403e+05,4.5197201e+06,3.8152788e+03,7.5652622e+02,2.4144517e+03,1.3717635e-01,3.7858597e+00
4.2576871e+05,4.5196995e+06,3.8468129e+03,8.0519732e+02,2.4430708e+03,1.1059643e-01,3.6122918e+00
4.2586018e+05,4.5198325e+06,3.7899401e+03,6.4778831e+02,2.7356836e+03,1.2293227e-01,3.9324728e+00
4.2583593e+05,4.5197697e+06,3.7957550e+03,7.0743152e+02,2.5937553e+03,1.0192067e-01,3.7710891e+00
4.2495550e+05,4.5196571e+06,3.6560076e+03,2.4181206e+03,2.1616012e+03,1.2572968e-01,1.2986755e+00
4.2579345e+05,4.5198744e+06,3.7782122e+03,7.5560012e+02,2.8465203e+03,1.4050388e-01,3.2700012e+00
4.2586542e+05,4.5197926e+06,3.7854832e+03,6.7297701e+02,2.6276223e+03,1.0227564e-01,3.9445917e+00
4.2576422e+05,4.5196860e+06,3.7929493e+03,8.5353877e+02,2.3876631e+03,1.9387672e-01,3.3991013e+00
4.2578408e+05,4.5196305e+06,3.8253561e+03,8.4341066e+02,2.2283921e+03,1.3957347e-01,3.6791670e+00
4.2583149e+05,4.5197307e+06,3.7836154e+03,7.3808097e+02,2.4839740e+03,1.0170418e-01,3.7363725e+00
4.2582742e+05,4.5197570e+06,3.8093131e+03,7.6989511e+02,2.5364679e+03,1.2138070e-01,3.5888094e+00
4.2583353e+05,4.5197642e+06,3.8003037e+03,7.0711486e+02,2.5561655e+03,1.0185777e-01,3.8347337e+00
4.2581049e+05,4.5197669e+06,3.7951236e+03,7.5986233e+02,2.5227051e+03,1.1040139e-01,3.6233223e+00
4.2577581e+05,4.5197374e+06,3.8143155e+03,8.0035863e+02,2.5341284e+03,1.0354268e-01,3.4540302e+00
4.2579947e+05,4.5197127e+06,3.8153469e+03,7.7833905e+02,2.4023432e+03,1.4619997e-01,3.6957413e+00
4.2579324e+05,4.5197162e+06,3.8231436e+03,7.7588025e+02,2.4656596e+03,1.0636931e-01,3.6741765e+00
4.2585948e+05,4.5198277e+06,3.7882265e+03,6.5582549e+02,2.7218868e+03,1.2002082e-01,3.9084526e+00
4.2583609e+05,4.5197727e+06,3.7926722e+03,7.1209307e+02,2.5827402e+03,1.0305876e-01,3.7520340e+00
4.2495550e+05,4.5196571e+06,3.6560076e+03,2.4181206e+03,2.1616012e+03,1.2572968e-01,1.2986755e+00
4.2579555e+05,4.5198648e+06,3.7814690e+03,7.6285013e+02,2.8200172e+03,1.4095109e-01,3.2711368e+00
4.2585793e+05,4.5197823e+06,3.7830085e+03,6.8433259e+02,2.6052292e+03,1.0085054e-01,3.9015813e+00
4.2575972e+05,4.5196820e+06,3.7921057e+03,8.6449457e+02,2.3781653e+03,2.0539620e-01,3.3649540e+00
4.2580430e+05,4.5196470e+06,3.8166838e+03,8.1517879e+02,2.2483617e+03,1.4958555e-01,3.7871274e+00
4.2582422e+05,4.5197441e+06,3.7837065e+03,7.4454295e+02,2.5173832e+03,1.0215306e-01,3.6690881e+00
4.2583024e+05,4.5197596e+06,3.8037447e+03,7.4778144e+02,2.5556789e+03,1.1457720e-01,3.6525033e+00
4.2583104e+05,4.5197643e+06,3.7999098e+03,7.1230299e+02,2.5594283e+03,1.0221827e-01,3.8043857e+00
4.2580797e+05,4.5197688e+06,3.7937364e+03,7.6673425e+02,2.5007029e+03,1.1724002e-01,3.6079560e+00
4.2577597e+05,4.5197353e+06,3.8135995e+03,8.0157546e+02,2.5282790e+03,1.0291606e-01,3.4526360e+00
4.2579700e+05,4.5197045e+06,3.8139167e+03,7.8498828e+02,2.3855151e+03,1.4630954e-01,3.6804972e+00
4.2578104e+05,4.5196957e+06,3.8295751e+03,7.9799368e+02,2.4184640e+03,1.0385478e-01,3.6310241e+00
4.2584403e+05,4.5197951e+06,3.7853711e+03,6.9567545e+02,2.6423684e+03,1.1242685e-01,3.7826181e+00
4.2584021e+05,4.5197828e+06,3.7888843e+03,7.0519372e+02,2.6129803e+03,1.0543732e-01,3.7486008e+00
4.2495550e+05,4.5196571e+06,3.6560076e+03,2.4181206e+03,2.1616012e+03,1.2572968e-01,1.2986755e+00
4.2580562e+05,4.5198059e+06,3.7924775e+03,7.6779484e+02,2.6643269e+03,1.2699221e-01,3.4269513e+00
4.2585967e+05,4.5197843e+06,3.7829726e+03,6.8122998e+02,2.6097559e+03,1.0078342e-01,3.9135616e+00
4.2575916e+05,4.5197149e+06,3.7881780e+03,8.4511468e+02,2.3935346e+03,1.9369097e-01,3.4186314e+00
4.2580498e+05,4.5196635e+06,3.8132766e+03,8.0987885e+02,2.2831178e+03,1.4231917e-01,3.7614045e+00
4.2582300e+05,4.5197437e+06,3.7867872e+03,7.4919532e+02,2.5167907e+03,1.0405940e-01,3.6514531e+00
4.2581903e+05,4.5197428e+06,3.8028097e+03,7.9263994e+02,2.5270790e+03,1.1987304e-01,3.4731513e+00
4.2584235e+05,4.5197720e+06,3.8004768e+03,6.9147338e+02,2.5684508e+03,1.0307637e-01,3.8939855e+00
4.2578974e+05,4.5197214e+06,3.8124717e+03,7.9723011e+02,2.4264225e+03,1.1615133e-01,3.5975638e+00
4.2577623e+05,4.5197435e+06,3.8063415e+03,8.0703424e+02,2.5447916e+03,1.0900273e-01,3.4032175e+00
4.2580944e+05,4.5196866e+06,3.8094290e+03,7.7853988e+02,2.3348133e+03,1.3254338e-01,3.7688287e+00
4.2578157e+05,4.5196895e+06,3.8327666e+03,7.9813317e+02,2.3970419e+03,1.0482028e-01,3.6551982e+00
4.2583995e+05,4.5197979e+06,3.7859956e+03,6.9943618e+02,2.6508587e+03,1.1545810e-01,3.7485282e+00
4.2580337e+05,4.5197498e+06,3.8014106e+03,7.6915933e+02,2.5268942e+03,1.1092845e-01,3.5826364e+00
4.2495550e+05,4.5196571e+06,3.6560076e+03,2.4181206e+03,2.1616012e+03,1.2572968e-01,1.2986755e+00
4.2578871e+05,4.5197931e+06,3.7982558e+03,8.0116285e+02,2.6288912e+03,1.2772029e-01,3.3171132e+00
4.2586014e+05,4.5197841e+06,3.7828868e+03,6.8048409e+02,2.6092996e+03,1.0056064e-01,3.9177899e+00
4.2576801e+05,4.5197072e+06,3.7810769e+03,8.2422576e+02,2.3687741e+03,2.1108431e-01,3.5442173e+00
4.2579306e+05,4.5196268e+06,3.8150470e+03,8.1541578e+02,2.1629549e+03,1.6195571e-01,3.9170468e+00
4.2579437e+05,4.5197070e+06,3.8013520e+03,7.9813437e+02,2.4440603e+03,1.0406053e-01,3.5374339e+00
4.2583525e+05,4.5197635e+06,3.7948520e+03,7.9031131e+02,2.5750966e+03,1.2770192e-01,3.4118720e+00
4.2582910e+05,4.5197651e+06,3.8008880e+03,7.1790685e+02,2.5555516e+03,1.0584968e-01,3.7867470e+00
4.2577683e+05,4.5197173e+06,3.8113659e+03,8.2131218e+02,2.4285351e+03,1.1777173e-01,3.4885459e+00
4.2576211e+05,4.5197394e+06,3.8004455e+03,8.4022817e+02,2.5611584e+03,1.0364744e-01,3.2501167e+00
4.2581055e+05,4.5196886e+06,3.8076626e+03,7.7638355e+02,2.3480415e+03,1.2942004e-01,3.7589503e+00
4.2575889e+05,4.5196989e+06,3.8384834e+03,8.3082890e+02,2.4227696e+03,1.0925246e-01,3.4629069e+00
4.2582053e+05,4.5197866e+06,3.7906766e+03,7.3060696e+02,2.6289864e+03,1.2054744e-01,3.6256701e+00
4.2583696e+05,4.5197439e+06,3.7918650e+03,7.1667280e+02,2.5155322e+03,1.0053351e-01,3.8460739e+00
4.2495550e+05,4.5196571e+06,3.6560076e+03,2.4181206e+03,2.1616012e+03,1.2572968e-01,1.2986755e+00
4.2578757e+05,4.5197932e+06,3.8009468e+03,7.8170912e+02,2.6285574e+03,1.1285121e-01,3.4016568e+00
4.2585766e+05,4.5197798e+06,3.7838415e+03,6.8421154e+02,2.5991511e+03,1.0050452e-01,3.9109678e+00
4.2579433e+05,4.5196914e+06,3.7983252e+03,7.7541107e+02,2.3389988e+03,1.5671081e-01,3.8109849e+00
4.2577546e+05,4.5196141e+06,3.8186005e+03,8.4488711e+02,2.1384749e+03,1.6553198e-01,3.8236081e+00
4.2579161e+05,4.5196934e+06,3.8038702e+03,8.0495996e+02,2.3994469e+03,1.1303496e-01,3.5792135e+00
4.2587446e+05,4.5197919e+06,3.7829724e+03,6.9391154e+02,2.6287146e+03,1.0990484e-01,3.8095910e+00
4.2582797e+05,4.5197681e+06,3.8016691e+03,7.1571600e+02,2.5564015e+03,1.1025421e-01,3.7976234e+00
4.2577794e+05,4.5197190e+06,3.8105553e+03,7.9065148e+02,2.4240698e+03,1.0916631e-01,3.6484593e+00
4.2575074e+05,4.5196631e+06,3.8136534e+03,8.8104342e+02,2.3416909e+03,1.0879264e-01,3.3311021e+00
4.2581381e+05,4.5196856e+06,3.8061505e+03,7.7445172e+02,2.3366921e+03,1.3210283e-01,3.7772235e+00
4.2577076e+05,4.5196996e+06,3.8224170e+03,8.2022846e+02,2.4201690e+03,1.0878081e-01,3.5056669e+00
4.2582040e+05,4.5198084e+06,3.7885398e+03,7.2776966e+02,2.6848556e+03,1.2551241e-01,3.5692690e+00
4.2584525e+05,4.5197427e+06,3.7897896e+03,7.0822235e+02,2.5145903e+03,1.0085523e-01,3.8824021e+00
4.2495550e+05,4.5196571e+06,3.6560076e+03,2.4181206e+03,2.1616012e+03,1.2572968e-01,1.2986755e+00
4.2583637e+05,4.5198604e+06,3.7892608e+03,6.8835464e+02,2.7636626e+03,1.2813475e-01,3.6393143e+00
4.2585083e+05,4.5197733e+06,3.7858998e+03,6.9616081e+02,2.5833299e+03,1.0256271e-01,3.8773012e+00
4.2581027e+05,4.5196916e+06,3.7950546e+03,7.6735930e+02,2.3424002e+03,1.6459838e-01,3.8472662e+00
4.2576729e+05,4.5196034e+06,3.8168977e+03,8.5620424e+02,2.1003487e+03,1.8780073e-01,3.8397182e+00
4.2579523e+05,4.5196990e+06,3.7916303e+03,7.9729569e+02,2.4049453e+03,1.0953726e-01,3.6092601e+00
4.2586992e+05,4.5198530e+06,3.7774758e+03,6.8905873e+02,2.7941568e+03,1.1786106e-01,3.6242165e+00
4.2580164e+05,4.5197987e+06,3.8141996e+03,7.3729901e+02,2.6438021e+03,1.0652873e-01,3.5625639e+00
4.2576865e+05,4.5196786e+06,3.8100350e+03,8.1800168e+02,2.3269279e+03,1.1139671e-01,3.6274819e+00
4.2577907e+05,4.5197202e+06,3.8066509e+03,8.1900523e+02,2.4709950e+03,1.0958189e-01,3.4447757e+00
4.2581299e+05,4.5196863e+06,3.8053785e+03,7.7549759e+02,2.3402921e+03,1.3099393e-01,3.7689546e+00
4.2577379e+05,4.5196996e+06,3.8206159e+03,8.1567288e+02,2.4190919e+03,1.0834426e-01,3.5257464e+00
4.2582079e+05,4.5198050e+06,3.7888433e+03,7.2788784e+02,2.6763843e+03,1.2461855e-01,3.5787620e+00
4.2583033e+05,4.5197216e+06,3.7962315e+03,7.3076461e+02,2.4701760e+03,1.0286028e-01,3.8098395e+00
4.2495550e+05,4.5196571e+06,3.6560076e+03,2.4181206e+03,2.1616012e+03,1.2572968e-01,1.2986755e+00
4.2582743e+05,4.5197723e+06,3.7895597e+03,7.2976649e+02,2.5482367e+03,1.3004480e-01,3.7200363e+00
4.2584778e+05,4.5197764e+06,3.7879583e+03,6.9834134e+02,2.5912419e+03,1.0285220e-01,3.8533220e+00
4.2577531e+05,4.5195680e+06,3.7850096e+03,8.3812451e+02,2.0392278e+03,2.0647622e-01,3.9826212e+00
4.2575416e+05,4.5196361e+06,3.8210427e+03,8.7348805e+02,2.2244518e+03,1.5136073e-01,3.5823196e+00
4.2580602e+05,4.5196770e+06,3.7868535e+03,7.8571315e+02,2.3445004e+03,1.1628481e-01,3.7380947e+00
4.2586891e+05,4.5198143e+06,3.7813278e+03,6.9115755e+02,2.7037144e+03,1.0732945e-01,3.7457732e+00
4.2579438e+05,4.5197940e+06,3.8176574e+03,7.4518189e+02,2.6355464e+03,1.0290843e-01,3.5399155e+00
4.2574172e+05,4.5196574e+06,3.8054665e+03,8.6325735e+02,2.2643003e+03,1.0758668e-01,3.5485585e+00
4.2577638e+05,4.5197172e+06,3.8027367e+03,8.4552412e+02,2.4913378e+03,1.0910108e-01,3.3121472e+00
4.2581299e+05,4.5196863e+06,3.8053785e+03,7.7549759e+02,2.3402921e+03,1.3099393e-01,3.7689546e+00
4.2577816e+05,4.5197050e+06,3.8193486e+03,8.0842312e+02,2.4302348e+03,1.0832787e-01,3.5463051e+00
4.2583271e+05,4.5198180e+06,3.7613442e+03,7.1691550e+02,2.7198839e+03,1.4988150e-01,3.5696556e+00
4.2582767e+05,4.5197184e+06,3.7971483e+03,7.3591992e+02,2.4605048e+03,1.0480672e-01,3.8020790e+00
4.2495550e+05,4.5196571e+06,3.6560076e+03,2.4181206e+03,2.1616012e+03,1.2572968e-01,1.2986755e+00
4.2584474e+05,4.5198503e+06,3.7761113e+03,6.8283403e+02,2.6690295e+03,1.5978588e-01,3.7710076e+00
4.2585168e+05,4.5197723e+06,3.7826530e+03,6.9582472e+02,2.5769964e+03,1.0389414e-01,3.8739314e+00
4.2576957e+05,4.5195556e+06,3.7843989e+03,8.4878050e+02,2.0045632e+03,2.1432776e-01,3.9880121e+00
4.2575136e+05,4.5196031e+06,3.8319635e+03,8.8676128e+02,2.1225941e+03,1.4900046e-01,3.6409719e+00
4.2581210e+05,4.5197085e+06,3.7931834e+03,7.6816182e+02,2.4238513e+03,1.0610516e-01,3.7148580e+00
4.2583552e+05,4.5197892e+06,3.7960033e+03,7.3080394e+02,2.6397829e+03,1.0762376e-01,3.6428844e+00
4.2581915e+05,4.5198007e+06,3.8055841e+03,7.2722811e+02,2.6582005e+03,1.0437765e-01,3.6083277e+00
4.2569557e+05,4.5196045e+06,3.8110875e+03,9.3042709e+02,2.1112312e+03,1.0851034e-01,3.4699104e+00
4.2579188e+05,4.5197199e+06,3.8085899e+03,8.0507525e+02,2.4884121e+03,1.0803812e-01,3.4796870e+00
4.2581886e+05,4.5197249e+06,3.8165892e+03,7.5616762e+02,2.4229896e+03,1.4018524e-01,3.7408321e+00
4.2578407e+05,4.5197065e+06,3.8163053e+03,8.0015205e+02,2.4359385e+03,1.0537475e-01,3.5802178e+00
4.2582610e+05,4.5197757e+06,3.7554191e+03,7.1450799e+02,2.5499122e+03,1.7383300e-01,3.7661414e+00
4.2583038e+05,4.5197149e+06,3.7997980e+03,7.3195846e+02,2.4481945e+03,1.0475064e-01,3.8297998e+00
4.2495550e+05,4.5196571e+06,3.6560076e+03,2.4181206e+03,2.1616012e+03,1.2572968e-01,1.2986755e+00
4.2584495e+05,4.5198499e+06,3.7762700e+03,6.8420375e+02,2.6763795e+03,1.5585140e-01,3.7606130e+00
4.2585360e+05,4.5197759e+06,3.7769780e+03,6.9037956e+02,2.5765916e+03,1.0336697e-01,3.9108997e+00
4.2575876e+05,4.5195962e+06,3.7928073e+03,8.3167153e+02,2.0855510e+03,1.7881692e-01,3.9250631e+00
4.2573901e+05,4.5196141e+06,3.8245343e+03,8.9105610e+02,2.1518244e+03,1.3374697e-01,3.5817369e+00
4.2580126e+05,4.5196732e+06,3.7943254e+03,7.8050548e+02,2.3281854e+03,1.0512884e-01,3.7705902e+00
4.2581873e+05,4.5197655e+06,3.8000806e+03,7.5954457e+02,2.5819118e+03,1.1520883e-01,3.5813044e+00
4.2581548e+05,4.5197933e+06,3.8022420e+03,7.3400166e+02,2.6262293e+03,1.1562775e-01,3.6247761e+00
4.2573483e+05,4.5196415e+06,3.8120866e+03,8.7699904e+02,2.2259388e+03,1.1257645e-01,3.5376165e+00
4.2578969e+05,4.5197536e+06,3.8002443e+03,8.0325819e+02,2.5743642e+03,1.2949059e-01,3.3694649e+00
4.2582791e+05,4.5197561e+06,3.8089989e+03,7.4243756e+02,2.5216285e+03,1.2883459e-01,3.7026902e+00
4.2578148e+05,4.5196977e+06,3.8165650e+03,8.0615458e+02,2.4157687e+03,1.0549065e-01,3.5793999e+00
4.2583209e+05,4.5197645e+06,3.7666012e+03,7.1442033e+02,2.5328830e+03,1.4846297e-01,3.8126392e+00
4.2582681e+05,4.5197160e+06,3.8074755e+03,7.3999106e+02,2.4592264e+03,1.0151620e-01,3.7882100e+00
4.2495550e+05,4.5196571e+06,3.6560076e+03,2.4181206e+03,2.1616012e+03,1.2572968e-01,1.2986755e+00
4.2584079e+05,4.5198110e+06,3.7736328e+03,6.9642542e+02,2.6132564e+03,1.4754528e-01,3.7921271e+00
4.2584804e+05,4.5197639e+06,3.7832235e+03,6.9999251e+02,2.5534802e+03,1.0186059e-01,3.8865085e+00
4.2575876e+05,4.5195962e+06,3.7928073e+03,8.3167153e+02,2.0855510e+03,1.7881692e-01,3.9250631e+00
4.2574336e+05,4.5196048e+06,3.8236403e+03,8.9071114e+02,2.1272152e+03,1.4017115e-01,3.6138224e+00
4.2581713e+05,4.5196913e+06,3.7765690e+03,7.4393278e+02,2.3517172e+03,1.2233073e-01,3.8886994e+00
4.2574925e+05,4.5196306e+06,3.8137361e+03,8.8374795e+02,2.2499734e+03,1.2234042e-01,3.4751051e+00
4.2581246e+05,4.5198060e+06,3.8129649e+03,7.3431131e+02,2.6643332e+03,1.0502515e-01,3.5798572e+00
4.2571481e+05,4.5196476e+06,3.8104398e+03,8.8550649e+02,2.2085537e+03,1.0399665e-01,3.5220044e+00
4.2578488e+05,4.5197839e+06,3.8057101e+03,8.0127275e+02,2.6350579e+03,1.3355424e-01,3.3154746e+00
4.2581105e+05,4.5196989e+06,3.8198106e+03,7.6713191e+02,2.3592585e+03,1.4595367e-01,3.8103259e+00
4.2579577e+05,4.5197130e+06,3.8080299e+03,7.8300551e+02,2.4456366e+03,1.0543783e-01,3.6500907e+00
4.2584480e+05,4.5197343e+06,3.7636366e+03,7.0529603e+02,2.4653471e+03,1.4759751e-01,3.9301031e+00
4.2582196e+05,4.5197080e+06,3.8078545e+03,7.4795631e+02,2.4359893e+03,1.0450199e-01,3.7863516e+00
4.2495550e+05,4.5196571e+06,3.6560076e+03,2.4181206e+03,2.1616012e+03,1.2572968e-01,1.2986755e+00
4.2584506e+05,4.5198330e+06,3.7696764e+03,6.8643062e+02,2.6618988e+03,1.5027806e-01,3.7772301e+00
4.2584804e+05,4.5197639e+06,3.7832235e+03,6.9999251e+02,2.5534802e+03,1.0186059e-01,3.8865085e+00
4.2576799e+05,4.5196196e+06,3.8120754e+03,8.3666241e+02,2.1772060e+03,1.3775370e-01,3.7656551e+00
4.2578502e+05,4.5196230e+06,3.8207328e+03,8.2265638e+02,2.2238377e+03,1.0878301e-01,3.7452601e+00
4.2581505e+05,4.5196872e+06,3.7816293e+03,7.5501502e+02,2.3658248e+03,1.1273810e-01,3.8267261e+00
4.2573907e+05,4.5196167e+06,3.8178798e+03,9.1031556e+02,2.2271897e+03,1.1897162e-01,3.3879155e+00
4.2579600e+05,4.5197348e+06,3.8182466e+03,7.8090652e+02,2.4987826e+03,1.0870550e-01,3.5864972e+00
4.2573690e+05,4.5196825e+06,3.8057126e+03,8.5043430e+02,2.3036260e+03,1.0897539e-01,3.5486093e+00
4.2575531e+05,4.5197142e+06,3.8019583e+03,8.7175934e+02,2.4829551e+03,1.3830161e-01,3.2044040e+00
4.2580126e+05,4.5196882e+06,3.8274669e+03,7.8397797e+02,2.2972093e+03,1.7353557e-01,3.8240531e+00
4.2579717e+05,4.5197356e+06,3.8166310e+03,7.7496625e+02,2.5065857e+03,1.0070310e-01,3.6225013e+00
4.2584400e+05,4.5197422e+06,3.7622173e+03,7.0485436e+02,2.4786528e+03,1.5409821e-01,3.9111840e+00
4.2581028e+05,4.5197175e+06,3.7870151e+03,7.4311094e+02,2.4420691e+03,1.1272815e-01,3.8383459e+00
4.2495550e+05,4.5196571e+06,3.6560076e+03,2.4181206e+03,2.1616012e+03,1.2572968e-01,1.2986755e+00
4.2584333e+05,4.5198721e+06,3.7643225e+03,6.8550218e+02,2.7415017e+03,1.5773598e-01,3.6808529e+00
4.2585661e+05,4.5197536e+06,3.7685838e+03,6.8883275e+02,2.5220693e+03,1.0396833e-01,3.9670095e+00
4.2574508e+05,4.5195729e+06,3.8043882e+03,8.7345223e+02,2.0894892e+03,1.1870008e-01,3.7279680e+00
4.2581998e+05,4.5197180e+06,3.8237383e+03,7.6963035e+02,2.4730002e+03,1.0572004e-01,3.6320372e+00
4.2582189e+05,4.5197018e+06,3.7813693e+03,7.4246515e+02,2.4034203e+03,1.0916095e-01,3.8549926e+00
4.2577286e+05,4.5196637e+06,3.8130256e+03,8.4471047e+02,2.3306896e+03,1.1310857e-01,3.5260192e+00
4.2582635e+05,4.5197398e+06,3.7950886e+03,7.3799419e+02,2.4986076e+03,1.0844843e-01,3.7672409e+00
4.2575542e+05,4.5197530e+06,3.8096694e+03,8.1429362e+02,2.4776101e+03,1.0463377e-01,3.4757686e+00
4.2578152e+05,4.5197157e+06,3.7899906e+03,8.1978319e+02,2.4677344e+03,1.3019942e-01,3.4356608e+00
4.2579102e+05,4.5196970e+06,3.8071906e+03,8.0753779e+02,2.3569818e+03,1.6855829e-01,3.6301000e+00
4.2580624e+05,4.5197417e+06,3.8049855e+03,7.5849430e+02,2.5089784e+03,1.0559007e-01,3.6826396e+00
4.2584400e+05,4.5197422e+06,3.7622173e+03,7.0485436e+02,2.4786528e+03,1.5409821e-01,3.9111840e+00
4.2582785e+05,4.5197481e+06,3.7826802e+03,7.0863469e+02,2.5134911e+03,1.0341450e-01,3.8940026e+00
4.2495550e+05,4.5196571e+06,3.6560076e+03,2.4181206e+03,2.1616012e+03,1.2572968e-01,1.2986755e+00
4.2582572e+05,4.5197863e+06,3.7842525e+03,7.3178670e+02,2.5900024e+03,1.3218759e-01,3.6680082e+00
4.2585661e+05,4.5197536e+06,3.7685838e+03,6.8883275e+02,2.5220693e+03,1.0396833e-01,3.9670095e+00
4.2575297e+05,4.5195911e+06,3.8036417e+03,8.5995604e+02,2.1336866e+03,1.1754767e-01,3.7273784e+00
4.2581070e+05,4.5197219e+06,3.8049010e+03,7.7770214e+02,2.4816995e+03,1.1544060e-01,3.5908345e+00
4.2582026e+05,4.5197208e+06,3.7844520e+03,7.3427816e+02,2.4477585e+03,1.0427513e-01,3.8487269e+00
4.2577286e+05,4.5196637e+06,3.8130256e+03,8.4471047e+02,2.3306896e+03,1.1310857e-01,3.5260192e+00
4.2583350e+05,4.5197645e+06,3.7906633e+03,7.1404244e+02,2.5459187e+03,1.0619546e-01,3.8101358e+00
4.2571699e+05,4.5196663e+06,3.8124479e+03,8.9927957e+02,2.2747780e+03,1.1038668e-01,3.3551610e+00
4.2578845e+05,4.5197379e+06,3.7801652e+03,8.0154983e+02,2.5323950e+03,1.1671591e-01,3.4342521e+00
4.2578760e+05,4.5196844e+06,3.8147213e+03,8.1348651e+02,2.3159271e+03,1.6724225e-01,3.6623205e+00
4.2582612e+05,4.5197979e+06,3.8054869e+03,7.2063618e+02,2.6490100e+03,1.0112836e-01,3.6659463e+00
4.2584032e+05,4.5197366e+06,3.7591488e+03,7.1027379e+02,2.4610224e+03,1.6715244e-01,3.9012220e+00
4.2583068e+05,4.5197738e+06,3.7838155e+03,6.8767649e+02,2.5764345e+03,1.0156562e-01,3.9212464e+00
4.2495550e+05,4.5196571e+06,3.6560076e+03,2.4181206e+03,2.1616012e+03,1.2572968e-01,1.2986755e+00
4.2582822e+05,4.5198291e+06,3.7876436e+03,7.3744376e+02,2.6911452e+03,1.5201706e-01,3.5022217e+00
4.2586033e+05,4.5197583e+06,3.7671850e+03,6.8194720e+02,2.5315812e+03,1.0492067e-01,3.9835660e+00
4.2575297e+05,4.5195911e+06,3.8036417e+03,8.5995604e+02,2.1336866e+03,1.1754767e-01,3.7273784e+00
4.2581571e+05,4.5197307e+06,3.8016287e+03,7.7015270e+02,2.5105117e+03,1.1610712e-01,3.5832506e+00
4.2583637e+05,4.5197297e+06,3.7793090e+03,7.0851108e+02,2.4781654e+03,1.0260775e-01,3.9211184e+00
4.2574829e+05,4.5196246e+06,3.8180900e+03,8.8935897e+02,2.2288914e+03,1.1164704e-01,3.4838229e+00
4.2583176e+05,4.5197567e+06,3.7992120e+03,7.2825325e+02,2.5250670e+03,1.0295410e-01,3.7573118e+00
4.2575455e+05,4.5196847e+06,3.8055159e+03,8.3937378e+02,2.3237823e+03,1.1081457e-01,3.5535344e+00
4.2581213e+05,4.5197970e+06,3.7780699e+03,7.4881394e+02,2.6734493e+03,1.1172027e-01,3.4839895e+00
4.2579067e+05,4.5196745e+06,3.8043759e+03,8.1086828e+02,2.2884503e+03,1.7899203e-01,3.7229878e+00
4.2579551e+05,4.5197799e+06,3.8215771e+03,7.8204337e+02,2.6351314e+03,1.0551232e-01,3.4439356e+00
4.2581781e+05,4.5197036e+06,3.7732743e+03,7.5397499e+02,2.3883409e+03,1.5467869e-01,3.8200357e+00
4.2583068e+05,4.5197738e+06,3.7838155e+03,6.8767649e+02,2.5764345e+03,1.0156562e-01,3.9212464e+00
4.2495161e+05,4.5196568e+06,3.6553497e+03,2.4255658e+03,2.1600249e+03,1.2577316e-01,1.2883541e+00
4.2582884e+05,4.5198310e+06,3.7894293e+03,7.3597319e+02,2.6977243e+03,1.4778352e-01,3.4998932e+00
4.2586033e+05,4.5197583e+06,3.7671850e+03,6.8194720e+02,2.5315812e+03,1.0492067e-01,3.9835660e+00
4.2575540e+05,4.5195952e+06,3.8029318e+03,8.5553807e+02,2.1437358e+03,1.1711184e-01,3.7330302e+00
4.2581236e+05,4.5197338e+06,3.8041496e+03,7.7066653e+02,2.5159830e+03,1.0985872e-01,3.5836760e+00
4.2583815e+05,4.5197270e+06,3.7769343e+03,7.0495095e+02,2.4711268e+03,1.0250792e-01,3.9449267e+00
4.2573692e+05,4.5195798e+06,3.8168290e+03,9.0393825e+02,2.1141108e+03,1.0140993e-01,3.5890517e+00
4.2582600e+05,4.5197564e+06,3.8056705e+03,7.3759117e+02,2.5237533e+03,1.0255753e-01,3.7116862e+00
4.2573220e+05,4.5197007e+06,3.8050609e+03,8.6113856e+02,2.3400064e+03,1.1012925e-01,3.4383186e+00
4.2578458e+05,4.5197447e+06,3.7894583e+03,8.0081823e+02,2.5385385e+03,1.0916490e-01,3.4596184e+00
4.2580059e+05,4.5196779e+06,3.7945508e+03,7.8236754e+02,2.3249158e+03,1.4075868e-01,3.8021435e+00
4.2581074e+05,4.5197699e+06,3.8226825e+03,7.5695957e+02,2.5865836e+03,1.1703514e-01,3.5919500e+00
