xcen,ycen,depth,Pxx,Pyy,Pzz,Pxy,Pyz,Pzx
4.2632061e+05,4.5184911e+06,3.8255974e+03,6.8814066e+06,2.2382650e+06,1.6217520e+07,-2.2659025e+06,3.1926812e+06,-8.2297761e+05
4.2627481e+05,4.5184933e+06,3.8413956e+03,6.5693421e+06,2.3886448e+06,1.6273942e+07,-2.1509010e+06,3.0407378e+06,-7.7029879e+05
4.2630403e+05,4.5184837e+06,3.8753282e+03,6.4625227e+06,1.9326873e+06,1.6578693e+07,-2.1703898e+06,2.9161979e+06,-8.6060549e+05
4.2631606e+05,4.5184967e+06,3.7701341e+03,7.1178167e+06,2.3948913e+06,1.5825761e+07,-2.2663406e+06,3.1970092e+06,-7.1605309e+05
4.2632034e+05,4.5185115e+06,3.7526452e+03,7.4221460e+06,2.2586893e+06,1.5498362e+07,-2.4200568e+06,3.2747088e+06,-5.4949538e+05
4.2631155e+05,4.5184948e+06,3.8422539e+03,6.6193173e+06,2.4138764e+06,1.6302642e+07,-2.0595434e+06,3.0901122e+06,-8.8003802e+05
4.2630761e+05,4.5184936e+06,3.8413158e+03,6.8129728e+06,2.1453101e+06,1.6213465e+07,-2.2723347e+06,3.1386762e+06,-7.7950895e+05
4.2629715e+05,4.5185097e+06,3.7554439e+03,7.1032646e+06,2.3078829e+06,1.5768573e+07,-2.1951868e+06,3.1288373e+06,-6.9536483e+05
4.2631202e+05,4.5184754e+06,3.8926390e+03,6.4751732e+06,2.0873952e+06,1.6499360e+07,-2.0907021e+06,3.0624774e+06,-9.2333574e+05
4.2633817e+05,4.5185088e+06,3.7959458e+03,6.5640622e+06,2.3724680e+06,1.6170250e+07,-2.0945090e+06,2.9899682e+06,-8.7057837e+05
4.2632469e+05,4.5184950e+06,3.7839433e+03,6.7944638e+06,2.3412925e+06,1.6175608e+07,-2.0897570e+06,2.9240035e+06,-8.8881797e+05
4.2631807e+05,4.5184969e+06,3.7917333e+03,7.3489629e+06,2.2119949e+06,1.5936281e+07,-2.1363278e+06,3.2176335e+06,-7.8572677e+05
4.2630456e+05,4.5184830e+06,3.8202371e+03,6.6777894e+06,2.0464108e+06,1.6047401e+07,-2.2446823e+06,3.1283329e+06,-7.6843176e+05
4.2630888e+05,4.5184996e+06,3.8600044e+03,6.7432938e+06,1.8243657e+06,1.6546753e+07,-2.3217905e+06,2.9108642e+06,-8.1673142e+05
4.2631647e+05,4.5184975e+06,3.8208330e+03,6.8126400e+06,2.4258103e+06,1.6161218e+07,-2.1139178e+06,3.1561708e+06,-8.5838553e+05
4.2632775e+05,4.5184615e+06,3.8178402e+03,6.7218112e+06,2.0652051e+06,1.6019183e+07,-2.4719419e+06,3.2936783e+06,-8.0222525e+05
4.2631809e+05,4.5184751e+06,3.8123871e+03,6.9077487e+06,2.1466596e+06,1.5912028e+07,-2.4165890e+06,3.2167763e+06,-7.2309381e+05
4.2630504e+05,4.5185128e+06,3.8674023e+03,6.5151980e+06,2.3944113e+06,1.6666308e+07,-2.1020969e+06,2.9598003e+06,-8.6611237e+05
4.2631580e+05,4.5184939e+06,3.8162846e+03,7.4033164e+06,2.3453668e+06,1.6152987e+07,-2.3972037e+06,3.3556908e+06,-7.5930352e+05
4.2630934e+05,4.5185108e+06,3.6502888e+03,7.5456878e+06,2.7913907e+06,1.5092688e+07,-2.4213433e+06,3.2030005e+06,-4.5780466e+05
4.2631070e+05,4.5184943e+06,3.8258792e+03,6.8763235e+06,2.1414698e+06,1.6136749e+07,-2.2434018e+06,3.0968644e+06,-7.5945097e+05
4.2633430e+05,4.5185063e+06,3.6691469e+03,7.3635991e+06,2.7717519e+06,1.5210246e+07,-2.2862628e+06,3.1443449e+06,-5.6607690e+05
4.2631759e+05,4.5185049e+06,3.7762220e+03,7.1962218e+06,2.2929074e+06,1.5739008e+07,-2.3286555e+06,3.2184148e+06,-6.5462507e+05
4.2632010e+05,4.5185004e+06,3.8099489e+03,6.7624028e+06,2.8100336e+06,1.6120491e+07,-2.0563055e+06,3.2005559e+06,-8.8605797e+05
4.2632242e+05,4.5184953e+06,3.8484145e+03,6.7434565e+06,2.2193739e+06,1.6256394e+07,-2.2466059e+06,3.1372880e+06,-8.0873783e+05
4.2630345e+05,4.5185113e+06,3.7630952e+03,7.0367166e+06,2.3676680e+06,1.5855617e+07,-2.1487028e+06,3.0686941e+06,-7.2134083e+05
4.2632404e+05,4.5184909e+06,3.8334801e+03,6.5920730e+06,2.1990724e+06,1.6342491e+07,-2.1179989e+06,2.9635101e+06,-8.9534181e+05
4.2632184e+05,4.5185095e+06,3.7504833e+03,7.0517209e+06,2.4147655e+06,1.5741202e+07,-2.2746182e+06,3.0881119e+06,-6.6206015e+05
4.2632599e+05,4.5184918e+06,3.7939724e+03,6.8738025e+06,2.3125970e+06,1.6160991e+07,-2.1745541e+06,2.9926894e+06,-8.5420304e+05
4.2631938e+05,4.5185008e+06,3.7834182e+03,7.2249714e+06,2.2512355e+06,1.5847524e+07,-2.2443518e+06,3.1934691e+06,-7.2052929e+05
4.2631822e+05,4.5184905e+06,3.8052992e+03,6.7506790e+06,2.2468345e+06,1.5994631e+07,-2.2343592e+06,3.1425236e+06,-7.8306386e+05
4.2630914e+05,4.5185056e+06,3.8162495e+03,6.8744807e+06,2.1277745e+06,1.6181793e+07,-2.2298259e+06,3.0377358e+06,-7.7274806e+05
4.2631745e+05,4.5184923e+06,3.8188203e+03,6.8465557e+06,2.3725602e+06,1.6099233e+07,-2.1889707e+06,3.1775439e+06,-8.2639628e+05
4.2632247e+05,4.5184761e+06,3.8279089e+03,6.7475824e+06,2.0744718e+06,1.6116087e+07,-2.3711047e+06,3.1838823e+06,-7.8995506e+05
4.2632831e+05,4.5184795e+06,3.7902678e+03,6.8577983e+06,2.3295925e+06,1.5936611e+07,-2.3534958e+06,3.1059909e+06,-7.6313546e+05
4.2630794e+05,4.5185143e+06,3.8471153e+03,6.6575019e+06,2.3222480e+06,1.6511403e+07,-2.1580850e+06,2.9603759e+06,-8.1091775e+05
4.2631986e+05,4.5184877e+06,3.7967936e+03,7.2294425e+06,2.3026618e+06,1.5925391e+07,-2.3785662e+06,3.2776078e+06,-7.2351984e+05
4.2630386e+05,4.5185123e+06,3.6998793e+03,7.4378356e+06,2.5788455e+06,1.5367021e+07,-2.3859778e+06,3.1352255e+06,-4.8472534e+05
4.2630843e+05,4.5184929e+06,3.8271325e+03,6.9002311e+06,1.8910462e+06,1.6116882e+07,-2.3520429e+06,3.0254776e+06,-6.7611616e+05
4.2633125e+05,4.5185200e+06,3.6579675e+03,7.3550221e+06,2.6904143e+06,1.5294849e+07,-2.2738388e+06,2.9859840e+06,-5.1475619e+05
4.2632167e+05,4.5185099e+06,3.7413247e+03,7.2281529e+06,2.4635714e+06,1.5635678e+07,-2.2959726e+06,3.1411595e+06,-6.2201569e+05
4.2632391e+05,4.5185069e+06,3.7683939e+03,7.1547994e+06,2.7929690e+06,1.5970603e+07,-2.0670831e+06,3.1385709e+06,-8.2196969e+05
4.2632890e+05,4.5184996e+06,3.8176057e+03,6.7859385e+06,2.3011775e+06,1.6118069e+07,-2.2339945e+06,3.0994980e+06,-7.7780359e+05
4.2631635e+05,4.5184945e+06,3.7126049e+03,7.3517878e+06,2.5861322e+06,1.5559585e+07,-2.4101267e+06,3.0576602e+06,-6.2156038e+05
4.2633086e+05,4.5184997e+06,3.7946497e+03,6.7883045e+06,2.3750032e+06,1.6174361e+07,-2.1208083e+06,2.9264212e+06,-8.3519075e+05
4.2633030e+05,4.5185349e+06,3.6865034e+03,7.1794864e+06,2.5283260e+06,1.5430167e+07,-2.2439359e+06,3.0216475e+06,-5.4201391e+05
4.2630626e+05,4.5185199e+06,3.6859884e+03,7.5815095e+06,2.6588142e+06,1.5781547e+07,-2.0557097e+06,2.8580430e+06,-6.9799633e+05
4.2632778e+05,4.5185016e+06,3.7436977e+03,7.3917045e+06,2.3930853e+06,1.5836296e+07,-2.1762676e+06,3.0427148e+06,-7.3199706e+05
4.2631421e+05,4.5184981e+06,3.7739683e+03,7.0922694e+06,2.3821103e+06,1.5850214e+07,-2.2831358e+06,3.1542063e+06,-7.0693198e+05
4.2630766e+05,4.5185155e+06,3.7911936e+03,7.0100832e+06,2.2760566e+06,1.6105098e+07,-2.2076572e+06,2.9956791e+06,-7.5966251e+05
4.2634239e+05,4.5184857e+06,3.6910616e+03,7.2180468e+06,2.7992875e+06,1.5299599e+07,-2.3236700e+06,3.1888917e+06,-5.9858207e+05
4.2632668e+05,4.5184746e+06,3.8046540e+03,6.8592971e+06,2.1532916e+06,1.5924832e+07,-2.4072262e+06,3.2263614e+06,-7.3633834e+05
4.2634050e+05,4.5184669e+06,3.7971155e+03,6.8430677e+06,2.2995648e+06,1.6003340e+07,-2.4589266e+06,3.0412124e+06,-7.6186678e+05
4.2631660e+05,4.5185120e+06,3.7898745e+03,6.9233418e+06,2.4399749e+06,1.6042184e+07,-2.2216348e+06,3.0588962e+06,-7.1106170e+05
4.2631613e+05,4.5184934e+06,3.7640938e+03,7.3739572e+06,2.4644312e+06,1.5815566e+07,-2.4003178e+06,3.1962580e+06,-6.6076760e+05
4.2630515e+05,4.5185079e+06,3.6793485e+03,7.6687204e+06,2.6903990e+06,1.5349301e+07,-2.4430044e+06,3.0644812e+06,-4.6559764e+05
4.2630944e+05,4.5184874e+06,3.8195774e+03,6.9894398e+06,1.8850713e+06,1.6017299e+07,-2.4119691e+06,3.0575190e+06,-6.2858532e+05
4.2632980e+05,4.5185142e+06,3.7139629e+03,7.1139519e+06,2.6032869e+06,1.5674542e+07,-2.1948350e+06,2.9655997e+06,-6.5146965e+05
4.2631168e+05,4.5184880e+06,3.7728437e+03,7.3747156e+06,2.5085846e+06,1.5880479e+07,-2.2944892e+06,3.1542223e+06,-7.2607761e+05
4.2631540e+05,4.5185066e+06,3.7632087e+03,7.1800774e+06,2.9009478e+06,1.5953896e+07,-2.0798627e+06,3.1186184e+06,-8.0350657e+05
4.2632701e+05,4.5185078e+06,3.7185999e+03,7.4843953e+06,2.6134499e+06,1.5612083e+07,-2.2449513e+06,3.1346152e+06,-6.5463969e+05
4.2630188e+05,4.5185027e+06,3.7230615e+03,7.4401882e+06,2.4977411e+06,1.5736287e+07,-2.4019294e+06,2.9704430e+06,-6.4926006e+05
4.2634103e+05,4.5185028e+06,3.7744054e+03,6.9082125e+06,2.4674523e+06,1.6182921e+07,-2.0677117e+06,2.8358618e+06,-8.5322058e+05
4.2633299e+05,4.5185181e+06,3.7222789e+03,7.1182347e+06,2.5359852e+06,1.5730239e+07,-2.2004910e+06,2.9497683e+06,-6.5491388e+05
4.2631049e+05,4.5185180e+06,3.6924653e+03,7.5653156e+06,2.6698261e+06,1.5740891e+07,-2.0973352e+06,2.9199613e+06,-6.8506591e+05
4.2634577e+05,4.5185147e+06,3.6653143e+03,7.7194620e+06,2.7118034e+06,1.5517174e+07,-2.0481144e+06,3.0293515e+06,-7.2772214e+05
4.2630976e+05,4.5185054e+06,3.7737098e+03,7.0027209e+06,2.3593335e+06,1.5839436e+07,-2.2016257e+06,3.1478263e+06,-7.1939143e+05
4.2631138e+05,4.5185117e+06,3.7732095e+03,7.1174858e+06,2.3947169e+06,1.5981212e+07,-2.2359696e+06,3.0364191e+06,-7.3271741e+05
4.2632287e+05,4.5184977e+06,3.7185051e+03,7.2753004e+06,2.7217439e+06,1.5601491e+07,-2.2854442e+06,3.0955664e+06,-6.6259177e+05
4.2631927e+05,4.5184907e+06,3.7640377e+03,7.1498454e+06,2.5043724e+06,1.5798570e+07,-2.3590876e+06,3.1603760e+06,-6.7952220e+05
4.2634127e+05,4.5184687e+06,3.7911685e+03,6.8420884e+06,2.3370207e+06,1.5983519e+07,-2.4467542e+06,3.0260832e+06,-7.5032684e+05
4.2632351e+05,4.5185196e+06,3.7760121e+03,7.0307385e+06,2.5405576e+06,1.6061170e+07,-2.1827352e+06,3.0085769e+06,-7.0638722e+05
4.2632029e+05,4.5184765e+06,3.7737131e+03,7.6131262e+06,2.6405550e+06,1.5869059e+07,-2.4726899e+06,3.3750580e+06,-7.2577178e+05
4.2630829e+05,4.5185088e+06,3.7189566e+03,7.4455966e+06,2.6329127e+06,1.5570174e+07,-2.4159110e+06,3.0783933e+06,-5.1971870e+05
4.2630804e+05,4.5184973e+06,3.7653123e+03,7.1988859e+06,2.1961648e+06,1.5733908e+07,-2.4328532e+06,3.0534103e+06,-5.4091814e+05
4.2633387e+05,4.5184825e+06,3.7767706e+03,6.6709467e+06,2.4542063e+06,1.5942816e+07,-2.3412624e+06,2.9550023e+06,-6.9884181e+05
4.2630331e+05,4.5184925e+06,3.7743624e+03,7.4418978e+06,2.7956346e+06,1.5932988e+07,-2.1531275e+06,3.1739576e+06,-7.9674852e+05
4.2630603e+05,4.5185029e+06,3.7756356e+03,7.1477229e+06,3.0502725e+06,1.5960311e+07,-2.0773070e+06,3.1921092e+06,-8.2350482e+05
4.2633524e+05,4.5185219e+06,3.6761739e+03,7.6834149e+06,2.7050601e+06,1.5378345e+07,-2.2105625e+06,3.1524156e+06,-5.9506587e+05
4.2632440e+05,4.5185148e+06,3.6749926e+03,7.5205860e+06,2.8541751e+06,1.5692741e+07,-2.2187496e+06,2.8764150e+06,-7.2669256e+05
4.2633602e+05,4.5185047e+06,3.7577229e+03,7.0263135e+06,2.6092259e+06,1.6060627e+07,-2.0451567e+06,2.9130695e+06,-8.4267530e+05
4.2633112e+05,4.5185071e+06,3.7370553e+03,7.2019336e+06,2.5604522e+06,1.5772158e+07,-2.2781444e+06,3.0539746e+06,-6.7189753e+05
4.2630709e+05,4.5185200e+06,3.6736772e+03,7.8056740e+06,2.7459027e+06,1.5689535e+07,-2.0887361e+06,2.9315692e+06,-6.7746001e+05
4.2632837e+05,4.5185136e+06,3.6873675e+03,7.6096047e+06,2.6931336e+06,1.5521324e+07,-2.2113264e+06,3.0568512e+06,-6.2201477e+05
4.2632158e+05,4.5184982e+06,3.7770343e+03,6.8314010e+06,2.4183330e+06,1.5925546e+07,-2.2422034e+06,3.0383830e+06,-7.1565175e+05
4.2630562e+05,4.5185224e+06,3.7596982e+03,7.2343956e+06,2.4454687e+06,1.6013265e+07,-2.1335650e+06,2.9681506e+06,-7.6200157e+05
4.2630895e+05,4.5185033e+06,3.6787130e+03,7.8178047e+06,2.9975724e+06,1.5345961e+07,-2.2557496e+06,3.2609321e+06,-6.5199949e+05
4.2632555e+05,4.5184890e+06,3.7729959e+03,6.9770445e+06,2.3998793e+06,1.5866027e+07,-2.3806499e+06,3.0969372e+06,-6.7426218e+05
4.2634006e+05,4.5184662e+06,3.7895612e+03,7.1076779e+06,2.6676386e+06,1.6030290e+07,-2.3878146e+06,3.2080027e+06,-8.4299171e+05
4.2632247e+05,4.5185222e+06,3.7744035e+03,7.0718405e+06,2.5548465e+06,1.6059121e+07,-2.1713103e+06,3.0169844e+06,-7.0623722e+05
4.2632184e+05,4.5184948e+06,3.7423685e+03,7.4827009e+06,2.6843916e+06,1.5838944e+07,-2.3433954e+06,3.1547532e+06,-7.2147870e+05
4.2630495e+05,4.5185121e+06,3.7170517e+03,7.4617341e+06,2.6680036e+06,1.5526909e+07,-2.4310135e+06,3.0938664e+06,-4.7973025e+05
4.2631897e+05,4.5185030e+06,3.7492515e+03,7.2378902e+06,2.5673043e+06,1.5839866e+07,-2.2068188e+06,3.0336653e+06,-7.0652733e+05
4.2633228e+05,4.5184840e+06,3.7745272e+03,6.7050696e+06,2.4514497e+06,1.5925949e+07,-2.3437520e+06,2.9590249e+06,-6.8959428e+05
4.2632941e+05,4.5185114e+06,3.7146918e+03,7.6057344e+06,2.9022551e+06,1.5678306e+07,-2.1136028e+06,3.1171091e+06,-6.8108431e+05
4.2630197e+05,4.5185288e+06,3.6861497e+03,7.7288815e+06,3.4362939e+06,1.5646592e+07,-2.0114860e+06,3.0987981e+06,-7.5283127e+05
4.2633963e+05,4.5185269e+06,3.6731772e+03,7.6776288e+06,2.6638372e+06,1.5369778e+07,-2.1804035e+06,3.1252483e+06,-5.7573932e+05
4.2632599e+05,4.5185240e+06,3.6176754e+03,7.9077037e+06,3.0989892e+06,1.5561973e+07,-2.2055755e+06,2.7854371e+06,-7.3289422e+05
4.2632584e+05,4.5185236e+06,3.7234638e+03,7.3798762e+06,2.8850332e+06,1.6102430e+07,-1.7938069e+06,2.8298848e+06,-9.2121538e+05
4.2632858e+05,4.5185215e+06,3.6868917e+03,7.5896455e+06,2.7136318e+06,1.5572035e+07,-2.1712569e+06,3.0227697e+06,-6.3296079e+05
4.2629837e+05,4.5185278e+06,3.6864064e+03,7.8403838e+06,2.9268798e+06,1.5787224e+07,-2.0083212e+06,2.9693131e+06,-7.2144041e+05
4.2632603e+05,4.5185218e+06,3.6441149e+03,7.9797350e+06,2.9339967e+06,1.5346330e+07,-2.1448333e+06,3.0763991e+06,-6.2148584e+05
4.2632451e+05,4.5184842e+06,3.7892949e+03,6.9283053e+06,2.5444519e+06,1.6003830e+07,-2.2507942e+06,3.1094716e+06,-7.8864446e+05
4.2630681e+05,4.5185177e+06,3.7308312e+03,7.3612807e+06,2.5799888e+06,1.5844921e+07,-2.2380739e+06,2.9572180e+06,-6.8895812e+05
4.2630704e+05,4.5184841e+06,3.7432106e+03,7.3643748e+06,2.8416748e+06,1.5728259e+07,-2.3994737e+06,3.2295515e+06,-7.3862941e+05
4.2632242e+05,4.5184831e+06,3.7443224e+03,7.0034016e+06,2.4844137e+06,1.5963652e+07,-2.4287398e+06,2.8648270e+06,-7.4882603e+05
4.2634119e+05,4.5184595e+06,3.7948964e+03,7.0908467e+06,2.6516087e+06,1.6030810e+07,-2.4474151e+06,3.2414288e+06,-8.4367177e+05
4.2633312e+05,4.5185222e+06,3.7837047e+03,6.9690230e+06,2.6240289e+06,1.6088126e+07,-2.1951845e+06,3.0478722e+06,-6.7096580e+05
4.2632036e+05,4.5184961e+06,3.7366379e+03,7.5380431e+06,2.7304113e+06,1.5823891e+07,-2.3214095e+06,3.1412695e+06,-7.1996926e+05
4.2630697e+05,4.5185246e+06,3.6734091e+03,7.5826297e+06,2.7730550e+06,1.5466871e+07,-2.4170173e+06,2.9147081e+06,-4.6608322e+05
4.2632194e+05,4.5185182e+06,3.7055093e+03,7.5425246e+06,2.8073053e+06,1.5623386e+07,-2.1463900e+06,2.9878391e+06,-6.0063127e+05
4.2632436e+05,4.5185071e+06,3.6810115e+03,7.4940351e+06,2.8999724e+06,1.5692340e+07,-2.2179932e+06,2.9258422e+06,-7.5329002e+05
4.2634495e+05,4.5185059e+06,3.7249342e+03,7.4915123e+06,2.9010393e+06,1.5600858e+07,-2.1435292e+06,3.1724478e+06,-6.4742106e+05
4.2630403e+05,4.5185281e+06,3.6479780e+03,8.0239879e+06,3.4181139e+06,1.5481873e+07,-2.0277398e+06,3.0678038e+06,-7.1373732e+05
4.2631822e+05,4.5185293e+06,3.6476700e+03,7.9112146e+06,3.0916504e+06,1.5410229e+07,-2.1322776e+06,3.0458887e+06,-6.3802581e+05
4.2632367e+05,4.5185521e+06,3.5379861e+03,8.3632234e+06,3.4359767e+06,1.5262038e+07,-2.1084053e+06,2.6957301e+06,-6.6336394e+05
4.2634122e+05,4.5185009e+06,3.7221898e+03,7.3765248e+06,2.9168014e+06,1.6033447e+07,-1.9423023e+06,2.8911677e+06,-9.2530641e+05
4.2632800e+05,4.5185362e+06,3.6230679e+03,7.9131665e+06,2.9766718e+06,1.5428103e+07,-2.1399293e+06,2.8752716e+06,-6.2929150e+05
4.2629338e+05,4.5185255e+06,3.6978574e+03,7.8926744e+06,2.8620625e+06,1.5743207e+07,-2.0210759e+06,3.0399740e+06,-6.6944626e+05
4.2632221e+05,4.5185085e+06,3.6181315e+03,8.0804275e+06,3.4456281e+06,1.5254720e+07,-2.1546341e+06,3.0891315e+06,-7.2617274e+05
4.2632053e+05,4.5184974e+06,3.7277989e+03,7.3918783e+06,2.7691793e+06,1.5740339e+07,-2.2238989e+06,3.0913669e+06,-7.2078923e+05
4.2631130e+05,4.5185166e+06,3.7284079e+03,7.3809453e+06,2.7186410e+06,1.5944331e+07,-2.1529539e+06,2.9215659e+06,-7.6742893e+05
4.2632025e+05,4.5185007e+06,3.7364543e+03,7.3943298e+06,2.8381370e+06,1.5783274e+07,-2.2003322e+06,3.1827048e+06,-7.6833338e+05
4.2632225e+05,4.5184878e+06,3.7435776e+03,7.2156561e+06,2.5951387e+06,1.5912295e+07,-2.3797096e+06,2.9882093e+06,-7.4330674e+05
4.2632884e+05,4.5184704e+06,3.7915892e+03,6.9467804e+06,2.4874644e+06,1.6092017e+07,-2.4262701e+06,3.0613284e+06,-8.1116640e+05
4.2631557e+05,4.5185164e+06,3.6885196e+03,7.7230194e+06,3.2283802e+06,1.5673506e+07,-2.1655136e+06,3.0759992e+06,-6.8745452e+05
4.2632351e+05,4.5185044e+06,3.7080519e+03,7.5834395e+06,2.7560266e+06,1.5731152e+07,-2.2913789e+06,3.0449089e+06,-6.9862560e+05
4.2630630e+05,4.5185228e+06,3.6728094e+03,7.5945033e+06,2.8141077e+06,1.5487613e+07,-2.4088818e+06,2.9150138e+06,-4.8994082e+05
4.2631609e+05,4.5185278e+06,3.6564118e+03,8.0403230e+06,3.2491363e+06,1.5283130e+07,-2.0820678e+06,3.0946406e+06,-4.9672969e+05
4.2632420e+05,4.5185214e+06,3.6437042e+03,7.5675101e+06,3.2188369e+06,1.5459190e+07,-1.9774724e+06,2.9827566e+06,-7.8367621e+05
4.2633376e+05,4.5185087e+06,3.7192807e+03,7.5788424e+06,2.9618379e+06,1.5746565e+07,-2.2301759e+06,3.0768414e+06,-6.4075356e+05
4.2629820e+05,4.5185716e+06,3.4976612e+03,8.8439473e+06,4.0488096e+06,1.5022978e+07,-1.8359839e+06,2.8367809e+06,-6.7611397e+05
4.2631598e+05,4.5185280e+06,3.6519728e+03,7.9235346e+06,3.1295824e+06,1.5390640e+07,-2.1168302e+06,3.0970783e+06,-6.4552206e+05
4.2632598e+05,4.5185431e+06,3.5280331e+03,8.4125307e+06,3.5559483e+06,1.5210330e+07,-2.1243621e+06,2.7067428e+06,-6.9612984e+05
4.2633364e+05,4.5185225e+06,3.6753945e+03,7.6357865e+06,3.2387143e+06,1.5768359e+07,-1.7850730e+06,2.9029699e+06,-8.7782585e+05
4.2633210e+05,4.5185362e+06,3.6290441e+03,8.0754958e+06,3.0450423e+06,1.5462094e+07,-2.2296487e+06,2.9757138e+06,-5.9591496e+05
4.2631117e+05,4.5185334e+06,3.6147630e+03,8.0690143e+06,3.1964168e+06,1.5440014e+07,-2.1321198e+06,2.8719759e+06,-6.4931531e+05
4.2632228e+05,4.5185163e+06,3.6155323e+03,8.1037051e+06,3.4178578e+06,1.5275754e+07,-2.1500375e+06,3.0543912e+06,-6.9019074e+05
4.2632022e+05,4.5184994e+06,3.7138775e+03,7.4568422e+06,2.8187525e+06,1.5694680e+07,-2.2308849e+06,3.0679953e+06,-7.1614956e+05
4.2631425e+05,4.5185297e+06,3.6701040e+03,7.5874043e+06,3.1045816e+06,1.5738771e+07,-2.0448720e+06,2.8561343e+06,-7.5721025e+05
4.2633023e+05,4.5185228e+06,3.6835195e+03,7.6750773e+06,3.2017492e+06,1.5529409e+07,-2.0435172e+06,3.2221267e+06,-7.8373439e+05
4.2631126e+05,4.5185275e+06,3.5908887e+03,8.1948437e+06,3.4376233e+06,1.5311009e+07,-2.1227217e+06,2.8887785e+06,-6.8594365e+05
4.2632099e+05,4.5184993e+06,3.6931030e+03,7.5468460e+06,2.9760967e+06,1.5881320e+07,-2.3375687e+06,2.8503491e+06,-7.9246366e+05
4.2629269e+05,4.5185263e+06,3.6789102e+03,8.0948733e+06,3.4210448e+06,1.5727359e+07,-2.2797293e+06,3.0976347e+06,-6.1757035e+05
4.2632115e+05,4.5185083e+06,3.6863667e+03,7.7051733e+06,2.8677855e+06,1.5676276e+07,-2.2578061e+06,3.0059977e+06,-7.0682980e+05
4.2630549e+05,4.5185275e+06,3.6582784e+03,7.6659332e+06,2.8599775e+06,1.5439875e+07,-2.4147101e+06,2.8835189e+06,-4.7044462e+05
4.2632423e+05,4.5185469e+06,3.5929913e+03,8.2918919e+06,3.8408125e+06,1.5157313e+07,-2.0175718e+06,3.0274924e+06,-5.4449070e+05
4.2634517e+05,4.5185375e+06,3.6142072e+03,7.7370781e+06,3.5082130e+06,1.5406711e+07,-1.9089109e+06,2.8922992e+06,-7.1239068e+05
4.2633066e+05,4.5185038e+06,3.7339663e+03,7.5408510e+06,3.0901465e+06,1.5792510e+07,-2.1784818e+06,3.1020592e+06,-6.6134349e+05
4.2630234e+05,4.5185675e+06,3.5215594e+03,8.7814136e+06,4.1287586e+06,1.5172165e+07,-1.7980427e+06,2.8362294e+06,-6.9459762e+05
4.2630545e+05,4.5185187e+06,3.6674172e+03,7.8864661e+06,3.2057718e+06,1.5452769e+07,-2.2063974e+06,3.1139665e+06,-6.3443163e+05
4.2632051e+05,4.5185487e+06,3.5265355e+03,8.4978641e+06,3.6884560e+06,1.5201501e+07,-2.0488750e+06,2.7366968e+06,-6.9577539e+05
4.2633447e+05,4.5185033e+06,3.7341974e+03,7.3953117e+06,2.9439023e+06,1.5938358e+07,-1.9664109e+06,2.9854135e+06,-8.4094641e+05
4.2632995e+05,4.5185474e+06,3.6030274e+03,8.2312130e+06,3.3318476e+06,1.5342143e+07,-2.1346760e+06,2.9630095e+06,-5.6262637e+05
4.2628980e+05,4.5185400e+06,3.6004669e+03,8.4645821e+06,3.3764429e+06,1.5393623e+07,-2.3026000e+06,2.9486150e+06,-5.2910107e+05
4.2633313e+05,4.5185083e+06,3.6248688e+03,8.0041264e+06,3.5324033e+06,1.5343714e+07,-2.1517761e+06,3.0317533e+06,-7.0385562e+05
4.2633011e+05,4.5185342e+06,3.6287401e+03,8.0631752e+06,3.8040094e+06,1.5322992e+07,-1.9554163e+06,3.0672768e+06,-6.2743690e+05
4.2631617e+05,4.5185451e+06,3.6374291e+03,7.7451621e+06,3.2920406e+06,1.5642322e+07,-1.9777908e+06,2.8009659e+06,-7.1916833e+05
4.2630341e+05,4.5185282e+06,3.6479991e+03,8.1174232e+06,3.4128693e+06,1.5555901e+07,-2.2109489e+06,3.0480799e+06,-6.3581597e+05
4.2630388e+05,4.5185449e+06,3.5778545e+03,8.3473668e+06,3.5501750e+06,1.5288469e+07,-2.0274503e+06,2.8935089e+06,-6.6520180e+05
4.2632326e+05,4.5185028e+06,3.6740046e+03,7.6579985e+06,3.1249860e+06,1.5825884e+07,-2.3181655e+06,2.8257329e+06,-7.9202673e+05
4.2627990e+05,4.5185301e+06,3.6858941e+03,8.2371325e+06,3.5521699e+06,1.5795219e+07,-2.3370204e+06,3.1396439e+06,-5.7420241e+05
4.2630310e+05,4.5185274e+06,3.6531741e+03,8.1556648e+06,3.3270690e+06,1.5747881e+07,-2.2824815e+06,2.9538484e+06,-6.5969258e+05
4.2631765e+05,4.5185393e+06,3.5925222e+03,8.2531321e+06,3.7247536e+06,1.5224984e+07,-2.0138713e+06,2.9833472e+06,-6.1773831e+05
4.2633130e+05,4.5185650e+06,3.5428080e+03,8.6804676e+06,4.4600830e+06,1.4905458e+07,-1.8152329e+06,3.0817807e+06,-5.1873341e+05
4.2633733e+05,4.5185585e+06,3.5196480e+03,8.2789707e+06,4.4188271e+06,1.5104792e+07,-1.5357582e+06,2.8144611e+06,-8.0766530e+05
4.2631546e+05,4.5185213e+06,3.6870489e+03,7.9200490e+06,3.4065842e+06,1.5673855e+07,-2.1312106e+06,3.0909513e+06,-6.4974475e+05
4.2631728e+05,4.5185506e+06,3.5672335e+03,8.4530212e+06,4.0237119e+06,1.5239165e+07,-1.8651114e+06,2.9334143e+06,-6.7783999e+05
