func,iter,xtlc,ytlc,dtlc,length,opening
2.168921e+01,11,4.2502672e+05,4.5195323e+06,3.6800644e+03,2.4120141e+03,1.7215494e+00
2.169203e+01,11,4.2533149e+05,4.5195277e+06,3.9465606e+03,1.9695624e+03,2.1808191e+00
2.169371e+01,9,4.2525364e+05,4.5195019e+06,3.8552274e+03,1.8084667e+03,2.2470072e+00
2.169649e+01,10,4.2531143e+05,4.5194854e+06,3.9069100e+03,1.9875394e+03,2.1440322e+00
2.169730e+01,7,4.2555774e+05,4.5195023e+06,3.9436046e+03,1.0898180e+03,3.8550440e+00
2.170562e+01,11,4.2547923e+05,4.5195461e+06,3.6648894e+03,1.3703069e+03,2.8137684e+00
2.170857e+01,10,4.2526395e+05,4.5196175e+06,3.8057674e+03,2.0119275e+03,2.0062913e+00
2.171320e+01,11,4.2550298e+05,4.5194592e+06,3.7793618e+03,1.3029662e+03,3.1147795e+00
2.171367e+01,10,4.2554007e+05,4.5195763e+06,3.6190005e+03,1.3631417e+03,2.8299012e+00
2.171741e+01,11,4.2498715e+05,4.5194999e+06,3.7827987e+03,2.3730202e+03,1.7629110e+00
2.171935e+01,11,4.2543840e+05,4.5194752e+06,3.9038073e+03,1.3633251e+03,3.0395826e+00
2.173194e+01,9,4.2523695e+05,4.5194756e+06,4.0560227e+03,1.9930943e+03,2.2314824e+00
2.173513e+01,10,4.2555022e+05,4.5195781e+06,4.1242756e+03,1.4543947e+03,3.1169573e+00
2.173934e+01,11,4.2511534e+05,4.5195643e+06,3.9336575e+03,2.0472471e+03,2.1000102e+00
2.174000e+01,10,4.2532700e+05,4.5195742e+06,3.6516134e+03,1.7164309e+03,2.2096571e+00
2.174207e+01,11,4.2529826e+05,4.5195209e+06,3.9085305e+03,1.9806504e+03,2.1079709e+00
2.174426e+01,10,4.2493763e+05,4.5195170e+06,3.8630160e+03,2.5070426e+03,1.7424063e+00
2.174746e+01,10,4.2517924e+05,4.5195042e+06,3.9022519e+03,2.0220503e+03,2.0513631e+00
2.174812e+01,11,4.2529528e+05,4.5195116e+06,3.9420979e+03,1.9794190e+03,2.1371573e+00
2.174899e+01,11,4.2511489e+05,4.5195200e+06,4.0466302e+03,2.1745913e+03,2.0684038e+00
2.174980e+01,11,4.2515871e+05,4.5195347e+06,3.9547559e+03,1.9530583e+03,2.2870325e+00
2.175036e+01,10,4.2506563e+05,4.5195884e+06,3.9178307e+03,2.3533478e+03,1.8281254e+00
2.175207e+01,11,4.2530886e+05,4.5195882e+06,4.0641555e+03,1.7421737e+03,2.5885420e+00
2.176012e+01,10,4.2502756e+05,4.5195725e+06,3.7342018e+03,2.4105709e+03,1.7813850e+00
2.176574e+01,9,4.2525554e+05,4.5195143e+06,3.8363661e+03,2.0377363e+03,1.9979572e+00
2.176684e+01,11,4.2530947e+05,4.5195306e+06,3.8915976e+03,1.8520103e+03,2.1989660e+00
2.176711e+01,11,4.2558661e+05,4.5194147e+06,4.0972429e+03,1.3912337e+03,3.3485269e+00
2.176797e+01,11,4.2518057e+05,4.5196168e+06,3.8756697e+03,2.0317587e+03,2.1678804e+00
2.177150e+01,11,4.2516822e+05,4.5195475e+06,3.8373889e+03,2.3100541e+03,1.8560084e+00
2.177507e+01,11,4.2527289e+05,4.5194845e+06,3.9920098e+03,2.0082497e+03,2.1620742e+00
2.177746e+01,11,4.2539080e+05,4.5195689e+06,3.6460170e+03,1.8329208e+03,2.1210554e+00
2.178775e+01,10,4.2571434e+05,4.5195716e+06,3.8824628e+03,1.1771254e+03,3.4140109e+00
2.178904e+01,11,4.2552325e+05,4.5195014e+06,3.9286623e+03,1.2282598e+03,3.3251551e+00
2.178988e+01,10,4.2547434e+05,4.5194479e+06,4.1933332e+03,1.4557500e+03,3.1567170e+00
2.180510e+01,10,4.2497704e+05,4.5195280e+06,3.7548648e+03,2.3491527e+03,1.7350981e+00
2.181482e+01,10,4.2544233e+05,4.5194546e+06,4.2175004e+03,1.5191221e+03,3.0862277e+00
2.181856e+01,8,4.2515260e+05,4.5195504e+06,4.0047746e+03,2.1356265e+03,2.1737317e+00
2.181954e+01,11,4.2546032e+05,4.5195427e+06,3.8982314e+03,1.6180594e+03,2.7894521e+00
2.182787e+01,11,4.2564230e+05,4.5196074e+06,3.8798043e+03,1.4052195e+03,3.0317393e+00
2.183266e+01,10,4.2520966e+05,4.5194402e+06,3.9279626e+03,2.0050787e+03,2.2248874e+00
2.183449e+01,11,4.2555260e+05,4.5194924e+06,4.2029142e+03,1.4471111e+03,3.3539821e+00
2.183464e+01,10,4.2527187e+05,4.5195995e+06,3.6212145e+03,1.9386916e+03,2.0801988e+00
2.183575e+01,10,4.2548010e+05,4.5194063e+06,3.9292744e+03,1.4346720e+03,3.0631091e+00
2.183666e+01,10,4.2493679e+05,4.5195046e+06,3.7623618e+03,2.5180674e+03,1.6546002e+00
2.183813e+01,10,4.2552853e+05,4.5193840e+06,4.0265813e+03,1.3785415e+03,3.2090348e+00
2.184188e+01,10,4.2564736e+05,4.5194411e+06,4.1049522e+03,1.3605505e+03,3.3684637e+00
2.184501e+01,11,4.2498164e+05,4.5196218e+06,3.7667267e+03,2.4215713e+03,1.6803601e+00
2.184630e+01,11,4.2524812e+05,4.5195966e+06,4.0037175e+03,2.0743042e+03,2.1719397e+00
2.185114e+01,9,4.2490656e+05,4.5195518e+06,3.6987128e+03,2.7065746e+03,1.5314532e+00
2.185312e+01,10,4.2524005e+05,4.5196291e+06,3.8236723e+03,2.0780585e+03,2.0937300e+00
2.185323e+01,6,4.2514168e+05,4.5194523e+06,3.9612251e+03,2.0292905e+03,2.1741440e+00
2.185672e+01,9,4.2543438e+05,4.5195592e+06,3.6663879e+03,1.5472103e+03,2.6261167e+00
2.185966e+01,11,4.2517509e+05,4.5194388e+06,3.8668546e+03,2.0360811e+03,2.0882432e+00
2.186063e+01,11,4.2505700e+05,4.5195448e+06,3.8969396e+03,2.2253441e+03,1.8825539e+00
2.186095e+01,9,4.2547668e+05,4.5196310e+06,3.8834257e+03,1.3590532e+03,3.0492339e+00
2.186323e+01,11,4.2561140e+05,4.5195373e+06,4.1562321e+03,1.3733851e+03,3.4846385e+00
2.186569e+01,10,4.2554416e+05,4.5195491e+06,4.0552210e+03,1.4405629e+03,3.2756457e+00
2.186578e+01,8,4.2543624e+05,4.5196050e+06,3.7304665e+03,1.7694501e+03,2.2308811e+00
2.186740e+01,9,4.2545246e+05,4.5195143e+06,4.1702894e+03,1.4468785e+03,3.1284047e+00
2.186958e+01,10,4.2523345e+05,4.5195792e+06,3.9126457e+03,2.0029722e+03,2.2674356e+00
2.187517e+01,10,4.2554023e+05,4.5195165e+06,3.6411637e+03,1.4368436e+03,2.6706224e+00
2.187528e+01,11,4.2519732e+05,4.5195371e+06,3.8588579e+03,2.1410942e+03,1.9139747e+00
2.187801e+01,11,4.2526039e+05,4.5196194e+06,3.9557758e+03,2.0544497e+03,2.1425293e+00
2.187822e+01,11,4.2524727e+05,4.5196245e+06,3.9565011e+03,2.0521860e+03,2.1360281e+00
2.188160e+01,11,4.2544572e+05,4.5196514e+06,3.7495162e+03,1.5046864e+03,2.7101544e+00
2.188290e+01,11,4.2530950e+05,4.5195651e+06,3.6285441e+03,2.0009381e+03,1.9839934e+00
2.188510e+01,11,4.2546434e+05,4.5194125e+06,4.1797196e+03,1.4873054e+03,3.1117288e+00
2.188540e+01,11,4.2548183e+05,4.5196208e+06,4.0645269e+03,1.4603784e+03,3.0896561e+00
2.188640e+01,11,4.2552522e+05,4.5194196e+06,3.8712362e+03,1.3226343e+03,3.0964293e+00
2.188663e+01,11,4.2518798e+05,4.5194366e+06,4.0089590e+03,2.0719961e+03,2.1861034e+00
2.188713e+01,11,4.2523611e+05,4.5194503e+06,3.9756657e+03,2.0273162e+03,2.1387661e+00
2.188885e+01,10,4.2564239e+05,4.5195376e+06,3.9001394e+03,1.2053439e+03,3.3049124e+00
2.188913e+01,11,4.2500807e+05,4.5196425e+06,3.7206905e+03,2.5357802e+03,1.6436673e+00
2.189003e+01,10,4.2534937e+05,4.5195337e+06,3.8072097e+03,1.7868995e+03,2.2033997e+00
2.189126e+01,11,4.2563137e+05,4.5194236e+06,4.1509716e+03,1.1782804e+03,3.7690507e+00
2.189231e+01,11,4.2497108e+05,4.5195479e+06,3.9314936e+03,2.5452300e+03,1.7347848e+00
2.189806e+01,8,4.2548346e+05,4.5195325e+06,3.8883363e+03,1.4762403e+03,2.7044780e+00
2.190125e+01,10,4.2554147e+05,4.5196336e+06,3.8822385e+03,1.3009581e+03,3.3224114e+00
2.190542e+01,11,4.2521312e+05,4.5194273e+06,3.9992207e+03,1.9315634e+03,2.2959353e+00
2.190881e+01,11,4.2493493e+05,4.5195242e+06,3.6572513e+03,2.5176338e+03,1.5918127e+00
2.190920e+01,11,4.2566744e+05,4.5195229e+06,3.9400751e+03,1.3341056e+03,3.1129074e+00
2.190969e+01,10,4.2538752e+05,4.5195590e+06,3.8078878e+03,1.8390736e+03,2.1727223e+00
2.191622e+01,11,4.2552198e+05,4.5194416e+06,3.7605500e+03,1.4327377e+03,2.7970157e+00
2.191880e+01,10,4.2552320e+05,4.5194291e+06,4.1516528e+03,1.3384987e+03,3.5841402e+00
2.192261e+01,10,4.2515713e+05,4.5194641e+06,3.8480798e+03,1.9927170e+03,2.0796839e+00
2.192601e+01,11,4.2555043e+05,4.5194720e+06,4.2077788e+03,1.2977709e+03,3.7646396e+00
2.192756e+01,11,4.2537374e+05,4.5195378e+06,3.9107124e+03,1.9552741e+03,2.2128826e+00
2.192936e+01,11,4.2492308e+05,4.5195928e+06,3.7050294e+03,2.6362293e+03,1.6162751e+00
2.193192e+01,11,4.2567827e+05,4.5195502e+06,3.7778144e+03,1.3490766e+03,3.0631703e+00
2.193417e+01,11,4.2537141e+05,4.5195637e+06,3.7522974e+03,1.9522786e+03,2.1295053e+00
2.193523e+01,11,4.2543140e+05,4.5194284e+06,4.0558694e+03,1.4643831e+03,3.1674755e+00
2.193539e+01,9,4.2495102e+05,4.5196039e+06,3.6706428e+03,2.6418434e+03,1.5855413e+00
2.193904e+01,11,4.2550949e+05,4.5195291e+06,4.2291683e+03,1.4436086e+03,3.3594765e+00
2.194076e+01,11,4.2558083e+05,4.5194052e+06,4.0546895e+03,1.2203683e+03,3.8006327e+00
2.194084e+01,11,4.2549140e+05,4.5194542e+06,4.1155916e+03,1.4397868e+03,3.0460683e+00
2.194428e+01,11,4.2514694e+05,4.5195621e+06,3.8436019e+03,2.0737903e+03,2.1395027e+00
2.194441e+01,10,4.2519120e+05,4.5194624e+06,4.0275557e+03,2.1355255e+03,2.0920513e+00
2.195058e+01,11,4.2556320e+05,4.5194785e+06,4.1719998e+03,1.4551733e+03,3.1240791e+00
2.195077e+01,9,4.2559955e+05,4.5194491e+06,4.2035259e+03,1.4123293e+03,3.3745025e+00
2.195568e+01,11,4.2549683e+05,4.5194625e+06,3.9330289e+03,1.5598403e+03,2.9077620e+00
2.195581e+01,8,4.2558920e+05,4.5194857e+06,3.9959908e+03,1.5352013e+03,2.8794516e+00
2.195721e+01,11,4.2513550e+05,4.5195768e+06,3.8923763e+03,1.9687809e+03,2.1428995e+00
2.196567e+01,10,4.2524871e+05,4.5195963e+06,3.7419860e+03,2.1090084e+03,2.0252074e+00
2.196837e+01,11,4.2549283e+05,4.5194692e+06,4.0987958e+03,1.4077744e+03,3.3938076e+00
2.196998e+01,10,4.2547565e+05,4.5194386e+06,3.9794070e+03,1.3757220e+03,3.0424320e+00
2.197058e+01,10,4.2524380e+05,4.5194884e+06,3.9739098e+03,2.1248581e+03,2.0631155e+00
2.197461e+01,11,4.2561429e+05,4.5195621e+06,3.6554901e+03,1.3679433e+03,2.7856795e+00
2.197505e+01,10,4.2562162e+05,4.5195521e+06,3.7963913e+03,1.2847536e+03,3.0086015e+00
2.197519e+01,10,4.2501739e+05,4.5194853e+06,3.8435190e+03,2.4418583e+03,1.7990425e+00
2.197592e+01,10,4.2557196e+05,4.5195380e+06,3.7356404e+03,1.3838082e+03,3.0413295e+00
2.197648e+01,9,4.2555050e+05,4.5194196e+06,3.8323910e+03,1.3456850e+03,3.0161764e+00
2.197721e+01,11,4.2562025e+05,4.5194570e+06,3.9845722e+03,1.3829227e+03,3.0589350e+00
2.197805e+01,11,4.2509549e+05,4.5194912e+06,3.8578595e+03,2.1692207e+03,1.8994740e+00
2.198147e+01,11,4.2555233e+05,4.5194208e+06,3.9249309e+03,1.4565392e+03,2.8822788e+00
2.198361e+01,10,4.2553319e+05,4.5194085e+06,4.0895501e+03,1.4908583e+03,3.1300088e+00
2.198468e+01,10,4.2503873e+05,4.5195765e+06,3.6744611e+03,2.5270453e+03,1.6480701e+00
2.198711e+01,11,4.2517425e+05,4.5196253e+06,3.7756669e+03,2.2735715e+03,1.8805322e+00
2.199015e+01,11,4.2531325e+05,4.5195044e+06,3.7885026e+03,1.9883740e+03,2.1665902e+00
2.199195e+01,11,4.2536671e+05,4.5195340e+06,3.8687208e+03,1.8341892e+03,2.2054732e+00
2.199510e+01,8,4.2545685e+05,4.5194111e+06,4.1598904e+03,1.3895671e+03,3.3409819e+00
2.199726e+01,9,4.2539554e+05,4.5196336e+06,3.6414515e+03,1.5746439e+03,2.4680205e+00
2.199861e+01,10,4.2545108e+05,4.5195058e+06,3.9862097e+03,1.8025539e+03,2.4796424e+00
2.199901e+01,11,4.2558721e+05,4.5194613e+06,3.8208312e+03,1.3379023e+03,2.9591203e+00
2.200058e+01,11,4.2518674e+05,4.5194709e+06,3.7575107e+03,1.9727137e+03,2.0275046e+00
2.200112e+01,11,4.2561441e+05,4.5196015e+06,3.8709374e+03,1.3154512e+03,3.0304243e+00
2.200159e+01,10,4.2520881e+05,4.5195546e+06,3.7323470e+03,2.0341478e+03,2.1077165e+00
2.200400e+01,11,4.2545614e+05,4.5194629e+06,3.9189082e+03,1.3065843e+03,3.1787454e+00
2.200434e+01,10,4.2545508e+05,4.5195288e+06,4.1938388e+03,1.3915151e+03,3.3443341e+00
2.200783e+01,9,4.2503292e+05,4.5195396e+06,3.9507041e+03,2.4387545e+03,1.7853983e+00
2.201180e+01,8,4.2546449e+05,4.5194619e+06,4.2578395e+03,1.4432688e+03,3.3055838e+00
2.201394e+01,11,4.2500104e+05,4.5194964e+06,3.8984399e+03,2.2685809e+03,1.9073438e+00
2.201751e+01,11,4.2489780e+05,4.5195156e+06,3.7162936e+03,2.5381044e+03,1.6227606e+00
2.202238e+01,11,4.2519349e+05,4.5195328e+06,3.9486003e+03,2.1698132e+03,2.1243035e+00
2.202793e+01,8,4.2552327e+05,4.5194957e+06,3.7390007e+03,1.5955127e+03,2.5033164e+00
2.202938e+01,7,4.2557861e+05,4.5195647e+06,4.1324133e+03,1.4137274e+03,3.3746127e+00
2.203250e+01,11,4.2550851e+05,4.5196179e+06,3.9591416e+03,1.2560319e+03,3.4153437e+00
2.203366e+01,11,4.2552017e+05,4.5195917e+06,3.6663050e+03,1.3027249e+03,2.8960561e+00
2.203394e+01,11,4.2496809e+05,4.5194830e+06,3.8947261e+03,2.4273066e+03,1.8231723e+00
2.203537e+01,11,4.2494377e+05,4.5195425e+06,3.7802209e+03,2.4762804e+03,1.6400454e+00
2.203599e+01,9,4.2558015e+05,4.5194317e+06,4.1711738e+03,1.3017572e+03,3.4417752e+00
2.204035e+01,9,4.2524626e+05,4.5196184e+06,3.8107337e+03,1.8250915e+03,2.1903283e+00
2.204363e+01,9,4.2485634e+05,4.5195502e+06,3.7614239e+03,2.7731845e+03,1.5519430e+00
2.204428e+01,10,4.2544351e+05,4.5194881e+06,4.1797222e+03,1.5242387e+03,3.1964738e+00
2.204662e+01,6,4.2566038e+05,4.5196535e+06,3.8250355e+03,1.1843442e+03,3.3692000e+00
2.205152e+01,10,4.2490911e+05,4.5195449e+06,3.7560215e+03,2.7132687e+03,1.5332811e+00
2.205489e+01,11,4.2513041e+05,4.5195885e+06,3.9809972e+03,2.0256947e+03,2.1640634e+00
2.205898e+01,9,4.2524310e+05,4.5196406e+06,3.7606136e+03,2.0145403e+03,2.1215956e+00
2.206254e+01,11,4.2563028e+05,4.5195663e+06,3.7421204e+03,1.1674010e+03,3.2396489e+00
2.206323e+01,10,4.2557269e+05,4.5194363e+06,4.2107673e+03,1.4195951e+03,3.2736466e+00
2.206324e+01,11,4.2552348e+05,4.5194440e+06,4.2101199e+03,1.4565048e+03,3.3599127e+00
2.206666e+01,11,4.2516185e+05,4.5194834e+06,3.7526067e+03,2.2512180e+03,1.8256536e+00
2.206944e+01,10,4.2521933e+05,4.5195470e+06,3.6785576e+03,1.9663359e+03,1.9339678e+00
2.207016e+01,11,4.2527404e+05,4.5195990e+06,4.0203453e+03,2.0363269e+03,2.1897861e+00
2.207023e+01,11,4.2500197e+05,4.5196320e+06,3.6039990e+03,2.5311636e+03,1.6114225e+00
2.207047e+01,11,4.2558677e+05,4.5195178e+06,3.6171638e+03,1.2801102e+03,2.9906773e+00
2.207266e+01,11,4.2562440e+05,4.5196154e+06,3.6488630e+03,1.3066163e+03,3.0301055e+00
2.207676e+01,10,4.2517969e+05,4.5194925e+06,3.8990053e+03,2.0662844e+03,1.9965689e+00
2.207984e+01,11,4.2552264e+05,4.5194515e+06,4.2257985e+03,1.5058504e+03,3.1122479e+00
2.208224e+01,11,4.2499858e+05,4.5195484e+06,3.8804004e+03,2.4694596e+03,1.7016731e+00
2.208365e+01,11,4.2526913e+05,4.5195114e+06,3.7293929e+03,1.7600239e+03,2.2056023e+00
2.208562e+01,11,4.2564869e+05,4.5194633e+06,3.7825630e+03,1.3195429e+03,3.0364047e+00
2.208676e+01,11,4.2554014e+05,4.5196138e+06,3.8810214e+03,1.4382044e+03,2.7893523e+00
2.208810e+01,10,4.2490568e+05,4.5195409e+06,3.8579986e+03,2.6645181e+03,1.6038277e+00
2.209276e+01,11,4.2516385e+05,4.5194597e+06,4.0339171e+03,2.0251925e+03,2.1716160e+00
2.209557e+01,10,4.2499328e+05,4.5195975e+06,3.9494340e+03,2.3921024e+03,1.8346869e+00
2.209611e+01,9,4.2528686e+05,4.5195039e+06,3.9258134e+03,1.8444450e+03,2.2237938e+00
2.209825e+01,11,4.2525894e+05,4.5194737e+06,4.0357314e+03,1.9990894e+03,2.1854956e+00
2.209983e+01,10,4.2536143e+05,4.5195141e+06,3.8243825e+03,1.8352044e+03,2.1707807e+00
2.210024e+01,11,4.2553664e+05,4.5193939e+06,4.1403605e+03,1.4572650e+03,3.1380680e+00
2.210561e+01,11,4.2509333e+05,4.5196181e+06,3.8962875e+03,2.2261418e+03,1.8838987e+00
2.210724e+01,10,4.2561435e+05,4.5196643e+06,3.8359395e+03,1.2408287e+03,3.3858025e+00
2.210912e+01,11,4.2495782e+05,4.5195936e+06,3.6051182e+03,2.3927051e+03,1.6749319e+00
2.210923e+01,11,4.2532615e+05,4.5194492e+06,3.7554292e+03,1.8725007e+03,2.1668629e+00
2.211143e+01,9,4.2495427e+05,4.5194971e+06,3.7289457e+03,2.4137396e+03,1.7243567e+00
2.212017e+01,11,4.2565862e+05,4.5194677e+06,3.8034234e+03,1.3485383e+03,3.0426582e+00
2.212487e+01,11,4.2512028e+05,4.5195266e+06,3.8517990e+03,2.0415835e+03,2.1582587e+00
2.212682e+01,11,4.2551322e+05,4.5194267e+06,3.9100361e+03,1.3325217e+03,3.0652042e+00
2.212683e+01,11,4.2506864e+05,4.5195749e+06,3.8506182e+03,2.2867486e+03,1.7847669e+00
2.212935e+01,11,4.2524191e+05,4.5196259e+06,3.8351588e+03,1.8950893e+03,2.1198591e+00
2.213341e+01,10,4.2569378e+05,4.5194362e+06,3.9424924e+03,1.2942896e+03,3.3314201e+00
2.214301e+01,10,4.2563514e+05,4.5194067e+06,4.0405213e+03,1.3013672e+03,3.5552270e+00
2.214382e+01,11,4.2525797e+05,4.5194586e+06,3.8726449e+03,2.0330396e+03,2.0457156e+00
2.214773e+01,8,4.2554077e+05,4.5196495e+06,3.6942582e+03,1.3438064e+03,2.8504983e+00
2.214958e+01,8,4.2547488e+05,4.5195552e+06,3.8326236e+03,1.2543017e+03,3.3435834e+00
2.215069e+01,10,4.2516230e+05,4.5195817e+06,3.9273990e+03,2.2434031e+03,1.8917242e+00
2.215267e+01,8,4.2578401e+05,4.5194772e+06,3.8852911e+03,1.1356213e+03,3.8196123e+00
2.215316e+01,10,4.2537961e+05,4.5193927e+06,3.9852025e+03,1.7147448e+03,2.6067167e+00
2.215562e+01,11,4.2556306e+05,4.5194311e+06,4.1537775e+03,1.1575633e+03,3.8504942e+00
2.215621e+01,9,4.2539319e+05,4.5196369e+06,3.6342815e+03,1.8203524e+03,2.1874893e+00
2.215927e+01,8,4.2549802e+05,4.5194229e+06,4.2331575e+03,1.5085752e+03,3.1231507e+00
2.215993e+01,11,4.2542311e+05,4.5194336e+06,4.2303277e+03,1.4860182e+03,3.1820370e+00
2.216144e+01,11,4.2521551e+05,4.5194445e+06,3.8030947e+03,2.0962429e+03,1.9902632e+00
2.216648e+01,10,4.2558728e+05,4.5196242e+06,4.1035031e+03,1.3503582e+03,3.3812214e+00
2.216694e+01,11,4.2515593e+05,4.5196350e+06,3.8785345e+03,2.0223709e+03,2.0614353e+00
2.216727e+01,11,4.2553208e+05,4.5195686e+06,4.0382899e+03,1.3413568e+03,3.1362820e+00
2.217405e+01,11,4.2561667e+05,4.5195607e+06,4.0787658e+03,1.4738248e+03,3.1043222e+00
2.217690e+01,11,4.2510800e+05,4.5194905e+06,4.0075738e+03,2.0237927e+03,2.1886379e+00
2.218008e+01,11,4.2538046e+05,4.5194540e+06,3.7314240e+03,1.5822737e+03,2.4905706e+00
2.218179e+01,10,4.2522942e+05,4.5194472e+06,3.9285283e+03,1.7693025e+03,2.4544353e+00
2.218316e+01,11,4.2553654e+05,4.5194134e+06,3.8142350e+03,1.2992846e+03,3.1155898e+00
2.218324e+01,8,4.2496253e+05,4.5195492e+06,3.7319889e+03,2.6216644e+03,1.6440611e+00
2.218608e+01,11,4.2543436e+05,4.5195404e+06,4.0552134e+03,1.4148320e+03,3.2919119e+00
2.219535e+01,10,4.2495994e+05,4.5194710e+06,3.7991616e+03,2.4614514e+03,1.7337082e+00
2.219768e+01,11,4.2553896e+05,4.5194362e+06,4.1940384e+03,1.4930177e+03,3.0862945e+00
2.219873e+01,11,4.2556144e+05,4.5194421e+06,3.8535783e+03,1.3574080e+03,2.9425725e+00
2.220487e+01,10,4.2504840e+05,4.5195007e+06,3.6476664e+03,2.3370116e+03,1.7496690e+00
2.220544e+01,9,4.2548360e+05,4.5194279e+06,4.0321846e+03,1.2317952e+03,3.5971006e+00
2.220652e+01,11,4.2562746e+05,4.5196150e+06,3.8401507e+03,1.3739360e+03,2.9063796e+00
2.221087e+01,11,4.2533028e+05,4.5196130e+06,3.6437921e+03,1.8784628e+03,2.1807810e+00
2.221189e+01,10,4.2528908e+05,4.5195366e+06,4.0524302e+03,2.0770473e+03,2.2039913e+00
2.221352e+01,10,4.2542269e+05,4.5193940e+06,4.1214190e+03,1.4609175e+03,3.1151768e+00
2.221928e+01,8,4.2521029e+05,4.5195393e+06,3.6299991e+03,2.0813335e+03,1.8186915e+00
2.221955e+01,10,4.2554184e+05,4.5195169e+06,4.2381822e+03,1.4893558e+03,3.1634967e+00
2.222167e+01,11,4.2561561e+05,4.5195625e+06,3.7389500e+03,1.3563557e+03,2.8148151e+00
2.222742e+01,10,4.2517057e+05,4.5195887e+06,3.8867385e+03,2.2979285e+03,1.9483733e+00
2.222769e+01,10,4.2553623e+05,4.5194387e+06,3.7885100e+03,1.2986058e+03,3.0348570e+00
2.222873e+01,10,4.2553655e+05,4.5196458e+06,3.6613140e+03,1.5311761e+03,2.5827358e+00
2.223177e+01,11,4.2511015e+05,4.5195374e+06,3.7524420e+03,1.9920309e+03,2.0814665e+00
2.223207e+01,8,4.2526290e+05,4.5195166e+06,3.9614073e+03,2.0912950e+03,2.2077606e+00
2.223465e+01,11,4.2565896e+05,4.5196555e+06,3.7976288e+03,1.3108855e+03,3.0897287e+00
2.223636e+01,9,4.2554493e+05,4.5195975e+06,3.9110388e+03,1.1969428e+03,3.3787017e+00
2.223697e+01,11,4.2524187e+05,4.5194778e+06,3.8548860e+03,1.9893568e+03,2.2479177e+00
2.223851e+01,11,4.2556959e+05,4.5194616e+06,4.2315725e+03,1.3795996e+03,3.3340476e+00
2.224055e+01,11,4.2524030e+05,4.5194293e+06,3.8618411e+03,2.0340171e+03,2.0711910e+00
2.224192e+01,11,4.2488142e+05,4.5196086e+06,3.6983726e+03,2.5648915e+03,1.6430254e+00
2.224479e+01,11,4.2487192e+05,4.5195784e+06,3.7720412e+03,2.5093986e+03,1.6508700e+00
2.224488e+01,10,4.2546714e+05,4.5194322e+06,4.1423867e+03,1.4619614e+03,3.3043383e+00
2.224967e+01,7,4.2505467e+05,4.5195631e+06,3.8802757e+03,2.5299345e+03,1.7408716e+00
2.225135e+01,9,4.2504486e+05,4.5194709e+06,3.9026253e+03,2.3378724e+03,1.8126560e+00
2.225218e+01,8,4.2563247e+05,4.5194057e+06,4.2813262e+03,1.2006520e+03,3.9411094e+00
2.225247e+01,11,4.2518250e+05,4.5194745e+06,3.8546358e+03,1.8383443e+03,2.2831275e+00
2.225286e+01,11,4.2570341e+05,4.5195783e+06,3.8381169e+03,1.2741186e+03,3.1332594e+00
2.225383e+01,11,4.2523234e+05,4.5195757e+06,3.9705858e+03,2.1230957e+03,2.1795782e+00
2.225463e+01,10,4.2543381e+05,4.5195016e+06,3.9355896e+03,1.3039212e+03,3.3377513e+00
2.225578e+01,10,4.2480831e+05,4.5195931e+06,3.7639880e+03,2.7688777e+03,1.4922044e+00
2.226017e+01,11,4.2491848e+05,4.5196198e+06,3.7411690e+03,2.7522871e+03,1.5398123e+00
2.226058e+01,11,4.2559355e+05,4.5194534e+06,3.7335857e+03,1.2519538e+03,3.2923547e+00
2.226222e+01,11,4.2544608e+05,4.5193987e+06,3.9322650e+03,1.4584840e+03,2.8730083e+00
2.226777e+01,11,4.2503159e+05,4.5196396e+06,3.7853056e+03,2.4084274e+03,1.6833679e+00
2.226858e+01,9,4.2482886e+05,4.5196456e+06,3.7335269e+03,2.7617942e+03,1.5219163e+00
2.226970e+01,10,4.2489941e+05,4.5195092e+06,3.7011464e+03,2.5042494e+03,1.6460525e+00
2.227384e+01,10,4.2548074e+05,4.5196795e+06,3.7407044e+03,1.5404879e+03,2.6185164e+00
2.227718e+01,9,4.2515505e+05,4.5194918e+06,4.0600506e+03,2.2703658e+03,2.0256779e+00
2.227719e+01,10,4.2544183e+05,4.5194478e+06,3.8222549e+03,1.3593116e+03,2.9684066e+00
2.227822e+01,11,4.2555399e+05,4.5196660e+06,3.9018288e+03,1.3674034e+03,3.0273362e+00
2.228015e+01,10,4.2510203e+05,4.5194878e+06,3.9541632e+03,2.0252984e+03,2.1223843e+00
2.228068e+01,11,4.2558229e+05,4.5195038e+06,3.8774417e+03,1.3131024e+03,3.0032430e+00
2.228149e+01,11,4.2560761e+05,4.5194405e+06,3.7146493e+03,1.2259871e+03,3.2525954e+00
2.228299e+01,8,4.2550869e+05,4.5195340e+06,3.8750003e+03,1.2987122e+03,3.0385035e+00
2.228462e+01,11,4.2557788e+05,4.5194360e+06,4.1813629e+03,1.4905976e+03,3.1599840e+00
2.228816e+01,11,4.2543384e+05,4.5194385e+06,4.1573624e+03,1.3621825e+03,3.3595122e+00
2.228979e+01,10,4.2516473e+05,4.5196406e+06,3.7789867e+03,1.9617996e+03,2.1365279e+00
2.229237e+01,11,4.2550268e+05,4.5195564e+06,3.8722735e+03,1.2231555e+03,3.2672356e+00
2.229403e+01,8,4.2558340e+05,4.5193878e+06,3.9522055e+03,1.3668509e+03,3.1126945e+00
