depth,Pxx,Pyy,Pzz,Pxy,Pyz,Pzx
3.0171954e+03,1.3321209e+07,1.4395979e+07,1.7142837e+07,-1.0330695e+06,1.2866198e+05,-4.5905418e+05
3.1001146e+03,1.3281643e+07,1.5098266e+07,1.7849015e+07,-1.1509019e+06,3.5281012e+04,-3.8118167e+05
3.0561905e+03,1.3398302e+07,1.4692032e+07,1.7462426e+07,-1.1009252e+06,1.1164152e+05,-3.2471873e+05
3.0737523e+03,1.3292337e+07,1.4731131e+07,1.7463329e+07,-1.0663868e+06,2.0412183e+05,-3.3956663e+05
3.1154083e+03,1.3274971e+07,1.4775168e+07,1.7854645e+07,-1.0722389e+06,1.3204830e+05,-4.4825128e+05
3.0439663e+03,1.3149525e+07,1.4768067e+07,1.7477170e+07,-1.0386530e+06,-4.3663922e+03,-3.8880099e+05
3.0901849e+03,1.3035416e+07,1.4221136e+07,1.7581858e+07,-1.1148750e+06,6.3077352e+04,-4.7941335e+05
3.0855092e+03,1.3367586e+07,1.4820096e+07,1.7870587e+07,-1.0902052e+06,-5.6150933e+04,-3.7314665e+05
3.0917226e+03,1.2809584e+07,1.4014718e+07,1.7351403e+07,-1.1247091e+06,2.1809784e+05,-3.9060190e+05
3.0379989e+03,1.3041031e+07,1.4271746e+07,1.7083441e+07,-1.0799273e+06,2.5966063e+05,-4.1228794e+05
3.1307841e+03,1.3269460e+07,1.3960462e+07,1.7801137e+07,-1.0862698e+06,1.2532772e+05,-4.1642059e+05
3.0360853e+03,1.3601388e+07,1.4863758e+07,1.7508302e+07,-1.0720043e+06,-2.0339146e+04,-3.4945620e+05
3.0596644e+03,1.3194350e+07,1.4111069e+07,1.7184040e+07,-1.1906149e+06,2.3629219e+05,-3.8497615e+05
3.0499604e+03,1.3322099e+07,1.4728179e+07,1.7440423e+07,-1.1389042e+06,1.1738884e+05,-3.2406675e+05
3.0067550e+03,1.3536143e+07,1.4683759e+07,1.7156797e+07,-1.0011557e+06,1.4975112e+05,-4.0031471e+05
3.0731027e+03,1.3721187e+07,1.5549246e+07,1.7862690e+07,-1.1407641e+06,8.1595373e+03,-3.9151980e+05
3.0637436e+03,1.3552017e+07,1.4645051e+07,1.7453315e+07,-1.1394021e+06,1.8332076e+05,-2.8512344e+05
3.1005666e+03,1.3307832e+07,1.4886839e+07,1.7773632e+07,-9.9154364e+05,1.3633935e+05,-3.7628628e+05
3.1105551e+03,1.3232050e+07,1.4722636e+07,1.7794756e+07,-1.0828767e+06,1.2951605e+05,-4.2774078e+05
3.0451350e+03,1.3123646e+07,1.4824650e+07,1.7559851e+07,-1.0180801e+06,-7.4892879e+04,-3.8338467e+05
3.0777313e+03,1.3278040e+07,1.4424109e+07,1.7605050e+07,-1.0944628e+06,3.1310333e+04,-4.2856944e+05
3.0530634e+03,1.3285484e+07,1.4801069e+07,1.7645980e+07,-1.0053536e+06,-6.8624823e+04,-4.3413654e+05
3.0789509e+03,1.2913055e+07,1.4055665e+07,1.7266181e+07,-1.1112715e+06,2.8506533e+05,-3.6890257e+05
3.0352734e+03,1.3358759e+07,1.4644092e+07,1.7325401e+07,-1.0882971e+06,1.3566320e+05,-3.9126317e+05
3.0874694e+03,1.3214980e+07,1.3991936e+07,1.7437012e+07,-1.1034196e+06,2.0162817e+05,-4.0914668e+05
3.0407960e+03,1.3512802e+07,1.4908531e+07,1.7593451e+07,-1.0344273e+06,-6.3050442e+04,-3.7896801e+05
3.0550178e+03,1.3240884e+07,1.4152059e+07,1.7186661e+07,-1.1826680e+06,2.2184965e+05,-3.8174899e+05
3.0444907e+03,1.3492579e+07,1.4876733e+07,1.7423366e+07,-1.2189014e+06,1.8971048e+05,-2.4282431e+05
3.0353848e+03,1.3363727e+07,1.4473377e+07,1.7198165e+07,-1.0664307e+06,2.1296544e+05,-3.7841592e+05
3.0718284e+03,1.3733170e+07,1.5419846e+07,1.7816787e+07,-1.1331065e+06,2.8060005e+04,-3.5691299e+05
3.0605075e+03,1.3473763e+07,1.4560631e+07,1.7315730e+07,-1.1543429e+06,2.7226893e+05,-2.5915209e+05
3.0870384e+03,1.3392092e+07,1.5016258e+07,1.7805479e+07,-9.7458801e+05,5.4922588e+04,-3.7320721e+05
3.1169676e+03,1.3415581e+07,1.5458070e+07,1.8254756e+07,-9.4531955e+05,-8.1130636e+04,-3.9422605e+05
3.0605336e+03,1.3242846e+07,1.4806807e+07,1.7559574e+07,-1.0992536e+06,1.6775071e+04,-3.5463645e+05
3.0597931e+03,1.3300891e+07,1.4546352e+07,1.7608144e+07,-1.0727213e+06,-9.4896130e+04,-4.6082884e+05
3.0578005e+03,1.3410801e+07,1.4948720e+07,1.7805564e+07,-1.0939870e+06,-8.7669272e+04,-3.8958109e+05
3.0736963e+03,1.3031294e+07,1.4241068e+07,1.7321431e+07,-1.1180621e+06,2.4780504e+05,-3.5566192e+05
3.0454111e+03,1.3418681e+07,1.4842229e+07,1.7431255e+07,-1.0463022e+06,1.3790424e+05,-3.5977369e+05
3.0885207e+03,1.3278713e+07,1.4255915e+07,1.7564851e+07,-1.0839849e+06,1.4035644e+05,-4.0275416e+05
3.0311846e+03,1.3544287e+07,1.4881084e+07,1.7440881e+07,-1.0415324e+06,3.6891400e+04,-3.5651250e+05
3.0471717e+03,1.3087411e+07,1.3978869e+07,1.6956280e+07,-1.2953914e+06,3.0127682e+05,-3.5682471e+05
3.0694926e+03,1.3233947e+07,1.4478417e+07,1.7373032e+07,-1.1753118e+06,2.4842079e+05,-2.7562369e+05
3.0200831e+03,1.3611622e+07,1.4748963e+07,1.7212776e+07,-1.0275495e+06,1.8079984e+05,-3.7909646e+05
3.0635899e+03,1.3542773e+07,1.4950878e+07,1.7625136e+07,-1.1208231e+06,7.7099044e+04,-3.6644038e+05
3.0682510e+03,1.3523827e+07,1.4761967e+07,1.7478570e+07,-1.1274290e+06,2.1113834e+05,-2.7290717e+05
3.0707328e+03,1.3388084e+07,1.4787243e+07,1.7510540e+07,-1.0060150e+06,1.6847922e+05,-3.6726397e+05
3.1070020e+03,1.3536316e+07,1.5499427e+07,1.8171641e+07,-9.9287489e+05,-5.4839487e+04,-3.7011752e+05
3.0979678e+03,1.3124537e+07,1.4715641e+07,1.7780100e+07,-1.1557614e+06,-6.5815614e+04,-3.1892812e+05
3.0565596e+03,1.3350900e+07,1.4639401e+07,1.7579057e+07,-1.0356203e+06,-2.3077830e+04,-4.3383433e+05
3.0513770e+03,1.3415099e+07,1.4797582e+07,1.7584032e+07,-1.1042538e+06,4.3107424e+04,-3.6452936e+05
3.0678532e+03,1.2900780e+07,1.4078032e+07,1.7249874e+07,-1.0648291e+06,2.1115497e+05,-4.3380682e+05
3.0477272e+03,1.3376821e+07,1.4165834e+07,1.7164014e+07,-9.7405245e+05,3.2073928e+05,-3.2722101e+05
3.0857392e+03,1.3375660e+07,1.4460164e+07,1.7717295e+07,-1.0399758e+06,6.6444949e+04,-4.1214883e+05
3.0015104e+03,1.3448874e+07,1.4552521e+07,1.7154250e+07,-1.0206183e+06,1.4016954e+05,-3.2915979e+05
3.0641839e+03,1.3146708e+07,1.4301259e+07,1.7305017e+07,-1.1989543e+06,1.5699340e+05,-3.5411135e+05
3.0682908e+03,1.3242790e+07,1.4446969e+07,1.7443275e+07,-1.1090667e+06,2.0612829e+05,-3.1659481e+05
3.0272180e+03,1.3534200e+07,1.4674890e+07,1.7224016e+07,-1.0084153e+06,1.9954828e+05,-3.7755342e+05
3.0471548e+03,1.3616108e+07,1.5070900e+07,1.7582886e+07,-1.1436168e+06,5.8227394e+04,-3.5505204e+05
3.0523339e+03,1.3588779e+07,1.4833972e+07,1.7390023e+07,-1.1055993e+06,2.2384353e+05,-2.7323451e+05
3.0901007e+03,1.3515983e+07,1.5060344e+07,1.7806691e+07,-1.1107588e+06,1.8604439e+04,-3.6735798e+05
3.0893174e+03,1.3559526e+07,1.5355800e+07,1.7978587e+07,-1.0421002e+06,-1.2081630e+04,-3.6591615e+05
3.0844128e+03,1.3242781e+07,1.4695670e+07,1.7652739e+07,-1.2012168e+06,3.6529466e+04,-3.1786469e+05
3.0675463e+03,1.3213584e+07,1.4442320e+07,1.7578969e+07,-1.0251455e+06,9.3419097e+03,-4.3111032e+05
3.0520837e+03,1.3473083e+07,1.4978458e+07,1.7696586e+07,-1.0677695e+06,2.5953817e+04,-3.3978395e+05
3.0353601e+03,1.3116437e+07,1.4220056e+07,1.7116231e+07,-9.8524005e+05,2.4271006e+05,-4.1028589e+05
3.0505383e+03,1.3496029e+07,1.4211803e+07,1.7240332e+07,-9.4288646e+05,2.8508229e+05,-3.5333439e+05
3.1107401e+03,1.3372350e+07,1.4687099e+07,1.7989690e+07,-1.0929350e+06,-2.6669231e+04,-4.1508964e+05
2.9930012e+03,1.3401908e+07,1.4493185e+07,1.7047923e+07,-1.0235676e+06,1.6308347e+05,-3.5213103e+05
3.0772338e+03,1.2993888e+07,1.4254447e+07,1.7437236e+07,-1.2427656e+06,9.0559543e+04,-3.6237312e+05
3.0741779e+03,1.2986978e+07,1.4039714e+07,1.7299258e+07,-1.0978444e+06,2.9841608e+05,-3.0043242e+05
3.0246678e+03,1.3577134e+07,1.4605363e+07,1.7104436e+07,-1.0096074e+06,2.7532296e+05,-3.4657121e+05
3.0513713e+03,1.3676016e+07,1.5247555e+07,1.7632981e+07,-1.1596937e+06,8.6461580e+04,-3.2763320e+05
3.0429268e+03,1.3566457e+07,1.4595740e+07,1.7264672e+07,-1.0753717e+06,2.6199229e+05,-2.8411196e+05
3.1009855e+03,1.3531404e+07,1.5250696e+07,1.8074220e+07,-1.0926926e+06,-9.5904478e+04,-4.0755577e+05
3.1235726e+03,1.3145368e+07,1.4573658e+07,1.7811733e+07,-9.7413809e+05,9.3777394e+04,-4.0624363e+05
3.0817216e+03,1.3137930e+07,1.4529736e+07,1.7521460e+07,-1.2190599e+06,9.1993534e+04,-2.9348806e+05
3.0982447e+03,1.3372024e+07,1.4884065e+07,1.7953279e+07,-1.0263741e+06,-8.2905080e+04,-4.5748537e+05
3.0356659e+03,1.3510887e+07,1.5214692e+07,1.7551773e+07,-1.0673394e+06,3.1598396e+04,-3.6539987e+05
3.0433259e+03,1.3222893e+07,1.4645972e+07,1.7343200e+07,-1.0275520e+06,1.3981969e+05,-4.4192685e+05
3.0629139e+03,1.3438190e+07,1.4563774e+07,1.7478578e+07,-1.0276127e+06,1.5893622e+05,-3.6216874e+05
3.0908124e+03,1.3499067e+07,1.4899072e+07,1.7885362e+07,-1.0996250e+06,1.0157583e+04,-3.9311947e+05
3.0075629e+03,1.3334238e+07,1.4448679e+07,1.7158409e+07,-1.0184033e+06,1.1785453e+05,-3.7424011e+05
3.0806034e+03,1.3039399e+07,1.4321658e+07,1.7472577e+07,-1.2169031e+06,1.0997567e+05,-3.6082689e+05
3.0810425e+03,1.2933059e+07,1.4001712e+07,1.7342617e+07,-1.1123670e+06,2.6085669e+05,-3.1723025e+05
3.0548126e+03,1.3414926e+07,1.4614087e+07,1.7370833e+07,-1.0287528e+06,1.4346635e+05,-3.9307061e+05
3.0516263e+03,1.3614098e+07,1.5022340e+07,1.7535772e+07,-1.1397956e+06,1.3303089e+05,-3.1733858e+05
3.0676968e+03,1.3431270e+07,1.4474121e+07,1.7458524e+07,-1.0797744e+06,1.8768585e+05,-3.2449386e+05
3.1064388e+03,1.3494323e+07,1.5160979e+07,1.8111898e+07,-1.1588606e+06,-1.2718415e+05,-3.9602063e+05
3.0804608e+03,1.3599942e+07,1.5388213e+07,1.7826832e+07,-9.0253200e+05,5.9463801e+04,-4.1417260e+05
3.0824592e+03,1.3223285e+07,1.4652595e+07,1.7689301e+07,-1.1381239e+06,2.8664335e+03,-3.6944905e+05
3.1106256e+03,1.3121541e+07,1.4644506e+07,1.7860368e+07,-1.1061550e+06,-7.9941393e+04,-4.2132035e+05
3.0661048e+03,1.3448680e+07,1.4994908e+07,1.7725844e+07,-1.0764816e+06,9.8577239e+03,-3.8585544e+05
3.0554960e+03,1.3066697e+07,1.4284541e+07,1.7290432e+07,-1.1086608e+06,1.9007736e+05,-4.1589048e+05
3.0468159e+03,1.3425531e+07,1.4485725e+07,1.7356184e+07,-1.0024317e+06,1.8633638e+05,-4.0748946e+05
3.0835294e+03,1.3635473e+07,1.5023931e+07,1.7941083e+07,-1.1191234e+06,1.9110137e+04,-4.4706077e+05
3.0409589e+03,1.3481861e+07,1.4553362e+07,1.7339235e+07,-1.0417011e+06,1.7170348e+05,-3.6750034e+05
3.1140173e+03,1.2910947e+07,1.4228112e+07,1.7590465e+07,-1.3010240e+06,1.3211146e+05,-3.5815967e+05
3.0762845e+03,1.3275427e+07,1.4417004e+07,1.7462147e+07,-1.0555147e+06,2.0505356e+05,-3.1261550e+05
3.0439973e+03,1.3462537e+07,1.4656646e+07,1.7302649e+07,-9.6965254e+05,1.4017190e+05,-3.9958553e+05
3.0603764e+03,1.3538896e+07,1.4803016e+07,1.7497772e+07,-1.1176305e+06,1.7306042e+05,-3.1188511e+05
3.0758688e+03,1.3485525e+07,1.4443060e+07,1.7436545e+07,-1.0321621e+06,2.6323334e+05,-3.4781042e+05
3.0524726e+03,1.3421929e+07,1.4822151e+07,1.7638340e+07,-1.0904611e+06,-8.4072889e+03,-4.1670791e+05
3.0565653e+03,1.3534836e+07,1.5117519e+07,1.7608857e+07,-9.3933808e+05,8.8773767e+04,-3.9741236e+05
3.1051796e+03,1.3414233e+07,1.4786248e+07,1.7851168e+07,-1.0965779e+06,3.3530680e+04,-3.0015289e+05
3.0855519e+03,1.3290175e+07,1.4711391e+07,1.7717137e+07,-1.0782763e+06,6.0005136e+03,-3.9063267e+05
3.0697074e+03,1.3436062e+07,1.5207264e+07,1.7933156e+07,-9.8397868e+05,-1.4370484e+05,-4.5936736e+05
3.0524374e+03,1.3079071e+07,1.4240987e+07,1.7232782e+07,-1.0812506e+06,2.1767949e+05,-4.1478639e+05
3.0348491e+03,1.3352970e+07,1.4280873e+07,1.7155330e+07,-9.5104964e+05,2.3643090e+05,-3.7696691e+05
3.0783914e+03,1.3641799e+07,1.4909162e+07,1.7810747e+07,-1.0417193e+06,6.4468576e+04,-4.2701487e+05
3.0268707e+03,1.3601257e+07,1.4820892e+07,1.7382963e+07,-9.9349385e+05,6.3675732e+04,-4.1238487e+05
3.1060059e+03,1.3010412e+07,1.4286180e+07,1.7549311e+07,-1.2152647e+06,1.6687394e+05,-3.6511313e+05
3.0581321e+03,1.3424381e+07,1.4581979e+07,1.7454741e+07,-1.0501791e+06,1.4964156e+05,-3.4781672e+05
3.0530755e+03,1.3434859e+07,1.4898761e+07,1.7546318e+07,-9.6686170e+05,-2.6761878e+03,-4.5942257e+05
3.0755135e+03,1.3399611e+07,1.4710384e+07,1.7584532e+07,-1.1279109e+06,1.5753375e+05,-3.4200364e+05
3.0705259e+03,1.3563143e+07,1.4560405e+07,1.7460735e+07,-1.0000879e+06,2.6268704e+05,-4.0718312e+05
3.0399571e+03,1.3542709e+07,1.4847797e+07,1.7512363e+07,-1.1054476e+06,4.3697097e+03,-3.9577019e+05
3.0769198e+03,1.3399497e+07,1.4934297e+07,1.7596935e+07,-1.0199267e+06,1.7504908e+05,-3.5413677e+05
3.1063381e+03,1.3130562e+07,1.4207587e+07,1.7626656e+07,-1.1601707e+06,1.1707528e+05,-3.0415389e+05
3.0744748e+03,1.3456050e+07,1.4686111e+07,1.7602650e+07,-1.0190171e+06,7.7159656e+04,-3.4680447e+05
3.0707576e+03,1.3387715e+07,1.5116140e+07,1.7880592e+07,-1.0060342e+06,-1.1889152e+05,-4.5501543e+05
3.0540526e+03,1.3195011e+07,1.4430981e+07,1.7368128e+07,-1.1197276e+06,1.3007557e+05,-3.8441505e+05
3.0352823e+03,1.3522292e+07,1.4553366e+07,1.7281681e+07,-9.6403400e+05,2.0968502e+05,-3.4126860e+05
3.0819081e+03,1.3506733e+07,1.4808645e+07,1.7713770e+07,-1.0651815e+06,1.1612748e+05,-4.2210803e+05
3.0065407e+03,1.3664084e+07,1.4743550e+07,1.7134346e+07,-9.6357769e+05,1.5645736e+05,-4.2221122e+05
3.0875822e+03,1.3001310e+07,1.4396033e+07,1.7523599e+07,-1.2006711e+06,8.1088564e+04,-3.7882078e+05
3.0164616e+03,1.3376161e+07,1.4569321e+07,1.7230924e+07,-9.9760201e+05,1.0789118e+05,-2.8100580e+05
3.0817499e+03,1.3307009e+07,1.4530959e+07,1.7518581e+07,-1.0119076e+06,1.3590481e+05,-4.2411490e+05
3.0346625e+03,1.3849635e+07,1.5207451e+07,1.7573626e+07,-1.0243357e+06,1.5861028e+05,-2.9570208e+05
3.0808587e+03,1.3534731e+07,1.4482105e+07,1.7473838e+07,-1.0144763e+06,3.0676717e+05,-4.0109556e+05
3.0545914e+03,1.3455586e+07,1.4818989e+07,1.7623807e+07,-1.2162464e+06,-3.9683561e+04,-3.7653951e+05
3.0780552e+03,1.3383660e+07,1.4900723e+07,1.7615571e+07,-9.9356828e+05,1.4157894e+05,-3.9076942e+05
3.0973871e+03,1.3099780e+07,1.4153730e+07,1.7516568e+07,-1.1354345e+06,1.6806638e+05,-3.2627260e+05
3.0637891e+03,1.3488120e+07,1.4728693e+07,1.7590269e+07,-1.0321261e+06,3.9257377e+04,-3.2307707e+05
3.0724389e+03,1.3440807e+07,1.5026675e+07,1.7832576e+07,-1.0389095e+06,-3.2833216e+04,-4.0826449e+05
3.0462205e+03,1.3196402e+07,1.4629526e+07,1.7382678e+07,-1.1025523e+06,7.3520362e+04,-4.2665338e+05
3.0473679e+03,1.3244156e+07,1.4049235e+07,1.7163373e+07,-9.4380831e+05,2.6081988e+05,-3.6038291e+05
3.0838156e+03,1.3673862e+07,1.5072491e+07,1.7811028e+07,-1.0941384e+06,1.1545102e+05,-4.1151607e+05
3.0301792e+03,1.3639195e+07,1.4717638e+07,1.7283974e+07,-9.4734321e+05,1.2164365e+05,-4.0444768e+05
3.0968556e+03,1.3129758e+07,1.4435786e+07,1.7580007e+07,-1.1672445e+06,1.1929348e+05,-3.7042359e+05
3.0325573e+03,1.3480736e+07,1.4762741e+07,1.7386977e+07,-1.0380702e+06,1.2739644e+05,-3.2056200e+05
3.1079789e+03,1.3212646e+07,1.4518633e+07,1.7592835e+07,-9.8661888e+05,1.5555869e+05,-4.6904213e+05
3.0347788e+03,1.3777246e+07,1.5149313e+07,1.7539890e+07,-1.0074607e+06,1.5376014e+05,-2.9250660e+05
3.0781526e+03,1.3518361e+07,1.4359776e+07,1.7371988e+07,-1.0018991e+06,3.6526788e+05,-3.9396898e+05
3.0562996e+03,1.3407172e+07,1.4860190e+07,1.7614392e+07,-1.1855267e+06,-3.1665771e+04,-3.8395357e+05
3.0602831e+03,1.3476552e+07,1.5090941e+07,1.7561334e+07,-9.6306122e+05,1.5705537e+05,-3.3637116e+05
3.1208244e+03,1.3232487e+07,1.4182807e+07,1.7684826e+07,-1.1884254e+06,1.9307254e+05,-3.0879734e+05
3.0575200e+03,1.3507555e+07,1.4908585e+07,1.7625554e+07,-1.0729340e+06,5.6745684e+02,-3.4339751e+05
3.0817134e+03,1.3229486e+07,1.4695702e+07,1.7736822e+07,-1.1093978e+06,-4.6092489e+04,-4.5119773e+05
3.0817824e+03,1.3316615e+07,1.4427756e+07,1.7464642e+07,-1.1876078e+06,2.0089188e+05,-4.9662826e+05
3.0432070e+03,1.3269479e+07,1.4107421e+07,1.7163815e+07,-9.9454214e+05,2.4294275e+05,-3.8042435e+05
3.0570841e+03,1.3539949e+07,1.5268076e+07,1.7750623e+07,-1.0408051e+06,9.4091472e+03,-3.8361418e+05
3.0392612e+03,1.3618413e+07,1.4769608e+07,1.7384055e+07,-9.9991123e+05,1.3615024e+05,-3.6774900e+05
3.0958428e+03,1.3151429e+07,1.4645160e+07,1.7585547e+07,-1.1153784e+06,1.8676557e+05,-3.3058062e+05
3.0264044e+03,1.3259918e+07,1.4507008e+07,1.7373692e+07,-1.2232112e+06,2.2676346e+04,-3.0818778e+05
3.1231296e+03,1.3240259e+07,1.4758921e+07,1.7881410e+07,-1.0072668e+06,3.1897893e+04,-4.5714292e+05
3.0362501e+03,1.3663065e+07,1.4902301e+07,1.7438367e+07,-9.9439880e+05,1.4996233e+05,-3.3139254e+05
3.0943876e+03,1.3469431e+07,1.4488370e+07,1.7562646e+07,-1.0845759e+06,2.4522714e+05,-3.8222260e+05
3.0612991e+03,1.3371365e+07,1.4830640e+07,1.7607636e+07,-1.1743808e+06,-6.5183887e+02,-3.7532671e+05
3.0476949e+03,1.3458811e+07,1.4936426e+07,1.7510161e+07,-1.0360391e+06,1.1163407e+05,-3.3215600e+05
3.0610133e+03,1.3219138e+07,1.3957526e+07,1.7230982e+07,-1.2070888e+06,2.5814082e+05,-3.3857889e+05
3.0670925e+03,1.3336258e+07,1.4806508e+07,1.7650649e+07,-1.1052741e+06,-7.8731575e+04,-3.6157587e+05
3.0631365e+03,1.3554190e+07,1.5288552e+07,1.7802647e+07,-1.0003923e+06,-7.8485303e+03,-3.4512404e+05
3.0880026e+03,1.3328701e+07,1.4602832e+07,1.7578475e+07,-1.1821493e+06,1.3591198e+05,-4.7922646e+05
3.0582176e+03,1.3247297e+07,1.4359945e+07,1.7345322e+07,-9.8969421e+05,2.1822420e+05,-4.1550185e+05
3.0664281e+03,1.3494895e+07,1.5251118e+07,1.7750709e+07,-1.0905080e+06,5.5057495e+04,-4.2025718e+05
2.9764262e+03,1.3685622e+07,1.4775655e+07,1.7021293e+07,-9.5523075e+05,1.0698140e+05,-3.4249016e+05
3.0932056e+03,1.3243451e+07,1.4620061e+07,1.7584951e+07,-1.1143424e+06,1.7519315e+05,-3.2748528e+05
3.0386306e+03,1.3430808e+07,1.4933112e+07,1.7591916e+07,-1.1174317e+06,-2.3365382e+04,-3.2131090e+05
3.1644275e+03,1.2849539e+07,1.4429623e+07,1.8104302e+07,-1.0484569e+06,-5.0615402e+04,-4.1429040e+05
3.0557492e+03,1.3754393e+07,1.5106692e+07,1.7619279e+07,-9.9883885e+05,8.5269214e+04,-3.7771587e+05
3.0943876e+03,1.3469431e+07,1.4488370e+07,1.7562646e+07,-1.0845759e+06,2.4522714e+05,-3.8222260e+05
3.1121382e+03,1.3375430e+07,1.4855979e+07,1.7855830e+07,-1.1417426e+06,-1.8605830e+04,-4.4100581e+05
3.0420333e+03,1.3387632e+07,1.4537993e+07,1.7283240e+07,-1.0930704e+06,2.3539574e+05,-3.4975574e+05
3.0978861e+03,1.3374436e+07,1.4041764e+07,1.7454608e+07,-1.1649578e+06,2.5314444e+05,-3.6664355e+05
3.0723723e+03,1.3520133e+07,1.4585531e+07,1.7570577e+07,-1.0098949e+06,9.2055511e+04,-3.3219917e+05
3.0486803e+03,1.3669647e+07,1.5578016e+07,1.7873650e+07,-9.4870581e+05,-5.9372015e+04,-3.2060475e+05
3.0850438e+03,1.3323906e+07,1.4598818e+07,1.7578969e+07,-1.1608968e+06,1.2462275e+05,-4.5798724e+05
3.0809482e+03,1.3133378e+07,1.4289451e+07,1.7457599e+07,-9.9498685e+05,2.3692386e+05,-4.3298244e+05
3.0932798e+03,1.3351191e+07,1.4984828e+07,1.7806092e+07,-1.0768612e+06,7.0355557e+04,-3.9072058e+05
3.0078207e+03,1.3484580e+07,1.4567142e+07,1.7128676e+07,-9.6101927e+05,1.5414119e+05,-3.6474285e+05
3.1068074e+03,1.3397959e+07,1.4762576e+07,1.7707002e+07,-1.1393367e+06,1.5483943e+05,-2.8411813e+05
3.0700337e+03,1.3199226e+07,1.4652315e+07,1.7643117e+07,-1.0826665e+06,1.1174329e+04,-3.6305640e+05
3.1289726e+03,1.2929103e+07,1.4103623e+07,1.7697758e+07,-1.0519693e+06,1.1257525e+05,-4.3591451e+05
3.0649466e+03,1.3683891e+07,1.4840949e+07,1.7545413e+07,-1.0435359e+06,1.5380514e+05,-3.5919725e+05
3.0962787e+03,1.3446540e+07,1.4433378e+07,1.7549813e+07,-1.0874830e+06,2.5669766e+05,-3.8298344e+05
3.1238289e+03,1.3382388e+07,1.5123523e+07,1.8059467e+07,-1.0965574e+06,-9.0677015e+04,-4.0773764e+05
3.0560254e+03,1.3355082e+07,1.4351465e+07,1.7233986e+07,-1.2294058e+06,2.5742542e+05,-4.1317755e+05
3.0848048e+03,1.3333796e+07,1.4082221e+07,1.7388088e+07,-1.2113086e+06,2.0461383e+05,-3.8391121e+05
3.0804934e+03,1.3561872e+07,1.4971239e+07,1.7709456e+07,-1.0111940e+06,4.3367869e+04,-3.9238336e+05
3.0659728e+03,1.3404655e+07,1.5064431e+07,1.7754927e+07,-9.5236664e+05,3.5294599e+04,-3.5398539e+05
3.0773133e+03,1.3398678e+07,1.4492085e+07,1.7464013e+07,-1.1516238e+06,1.6547119e+05,-4.4198577e+05
3.0715243e+03,1.3210180e+07,1.4338749e+07,1.7445820e+07,-1.0158884e+06,2.0132898e+05,-4.1033186e+05
3.0539817e+03,1.3324608e+07,1.4619130e+07,1.7442738e+07,-9.4155879e+05,1.4749264e+05,-3.5239531e+05
2.9952835e+03,1.3510844e+07,1.4558718e+07,1.7049711e+07,-9.3861351e+05,1.6465408e+05,-3.4743906e+05
3.1035621e+03,1.3273210e+07,1.4633457e+07,1.7708143e+07,-1.0717351e+06,1.1507780e+05,-3.7710496e+05
3.0809312e+03,1.3127921e+07,1.4423360e+07,1.7606180e+07,-1.1690568e+06,7.4948810e+04,-3.9786371e+05
3.1003389e+03,1.3223203e+07,1.4592077e+07,1.7755087e+07,-8.5148799e+05,5.7635732e+04,-3.9678078e+05
3.0650086e+03,1.3628962e+07,1.4926452e+07,1.7595374e+07,-1.0379261e+06,7.1752300e+04,-3.6074704e+05
3.0762682e+03,1.3414992e+07,1.4780477e+07,1.7653139e+07,-1.0760260e+06,9.2401183e+04,-3.7594779e+05
3.1044180e+03,1.3206225e+07,1.4756841e+07,1.7866714e+07,-1.0116821e+06,-3.6573091e+04,-4.9328478e+05
3.0892575e+03,1.3354698e+07,1.4628239e+07,1.7608465e+07,-1.2077812e+06,8.3105227e+04,-4.2943293e+05
3.0517350e+03,1.3455015e+07,1.3799120e+07,1.7094614e+07,-1.1009919e+06,3.2178951e+05,-3.4533759e+05
3.0521702e+03,1.3633795e+07,1.4732681e+07,1.7410546e+07,-1.1057047e+06,1.3698219e+05,-3.1223253e+05
3.0502067e+03,1.3281786e+07,1.5002906e+07,1.7700612e+07,-9.6180055e+05,-2.3225402e+04,-3.3882287e+05
3.0791724e+03,1.3274451e+07,1.4298298e+07,1.7400940e+07,-1.1238476e+06,2.1732437e+05,-4.5613900e+05
3.0721897e+03,1.3089555e+07,1.4141581e+07,1.7374522e+07,-9.7960800e+05,2.6244446e+05,-4.2947658e+05
3.0518982e+03,1.3496874e+07,1.4885222e+07,1.7512296e+07,-9.9789562e+05,1.0343660e+05,-3.3415318e+05
2.9977486e+03,1.3406218e+07,1.4787021e+07,1.7158281e+07,-9.5461252e+05,8.9759690e+04,-3.6850459e+05
3.0763283e+03,1.3324847e+07,1.4923387e+07,1.7580939e+07,-1.0948757e+06,1.2446116e+05,-3.6712851e+05
3.0812980e+03,1.3150072e+07,1.4797628e+07,1.7712700e+07,-1.1768020e+06,1.2213904e+04,-3.9601512e+05
3.1256269e+03,1.3003681e+07,1.4468075e+07,1.7805139e+07,-1.0221346e+06,1.0547764e+05,-4.0119502e+05
3.0690289e+03,1.3545825e+07,1.4877727e+07,1.7603328e+07,-1.0428986e+06,8.9158946e+04,-3.5207327e+05
3.0751567e+03,1.3392058e+07,1.4690164e+07,1.7665357e+07,-1.0496901e+06,1.6032202e+05,-3.5029025e+05
3.0864741e+03,1.3230785e+07,1.4838717e+07,1.7812604e+07,-9.9429797e+05,-3.3007387e+04,-4.4275744e+05
