xtlc,ytlc,dtlc,length,opening
4.2570493e+05,4.5194783e+06,3.8411902e+03,9.6460793e+02,3.9630031e+00
4.2571279e+05,4.5194602e+06,3.8486071e+03,9.8025025e+02,3.8386611e+00
4.2569865e+05,4.5194488e+06,3.8659348e+03,9.7365095e+02,3.9331664e+00
4.2566511e+05,4.5194473e+06,3.7943116e+03,1.0410138e+03,3.5753524e+00
4.2570491e+05,4.5194607e+06,3.8324962e+03,9.6152434e+02,3.9674854e+00
4.2569252e+05,4.5194661e+06,3.8379882e+03,9.8100907e+02,3.8592666e+00
4.2570720e+05,4.5194685e+06,3.8589398e+03,9.5730715e+02,3.9900953e+00
4.2568131e+05,4.5194657e+06,3.8348256e+03,9.9084882e+02,3.8220707e+00
4.2569847e+05,4.5194403e+06,3.8368298e+03,9.8653639e+02,3.8820463e+00
4.2569705e+05,4.5194433e+06,3.8372428e+03,9.7787091e+02,3.8843170e+00
4.2570497e+05,4.5194631e+06,3.8349146e+03,9.6859224e+02,3.9641494e+00
4.2570350e+05,4.5194543e+06,3.8588959e+03,9.7714152e+02,3.8838501e+00
4.2569402e+05,4.5194411e+06,3.8883576e+03,9.6795219e+02,3.9935701e+00
4.2566712e+05,4.5194497e+06,3.7996051e+03,1.0351979e+03,3.6045636e+00
4.2571629e+05,4.5194707e+06,3.8059439e+03,9.6405199e+02,3.9063422e+00
4.2569077e+05,4.5194757e+06,3.8324444e+03,9.7983004e+02,3.8460850e+00
4.2571446e+05,4.5194736e+06,3.8467608e+03,9.5321563e+02,3.9980558e+00
4.2566385e+05,4.5194488e+06,3.8510098e+03,1.0132516e+03,3.7729131e+00
4.2570664e+05,4.5194451e+06,3.8331370e+03,9.7914393e+02,3.9077259e+00
4.2569777e+05,4.5194550e+06,3.8333499e+03,9.7639483e+02,3.8844074e+00
4.2570697e+05,4.5194593e+06,3.8233473e+03,9.7121664e+02,3.9178391e+00
4.2570464e+05,4.5194572e+06,3.8523931e+03,9.7350163e+02,3.9002811e+00
4.2568756e+05,4.5194503e+06,3.8599884e+03,9.8465955e+02,3.8701869e+00
4.2568954e+05,4.5194534e+06,3.8225470e+03,9.9642424e+02,3.7801716e+00
4.2571445e+05,4.5194659e+06,3.8120394e+03,9.6952462e+02,3.8819239e+00
4.2569776e+05,4.5194781e+06,3.8198366e+03,9.7505461e+02,3.8550618e+00
4.2571598e+05,4.5194703e+06,3.8548511e+03,9.5442504e+02,3.9855817e+00
4.2568735e+05,4.5194546e+06,3.8315226e+03,9.8428531e+02,3.8893263e+00
4.2570814e+05,4.5194546e+06,3.8316287e+03,9.7421442e+02,3.9124012e+00
4.2569979e+05,4.5194622e+06,3.8209132e+03,9.7046704e+02,3.8996153e+00
4.2568786e+05,4.5194471e+06,3.8076765e+03,1.0000669e+03,3.7799982e+00
4.2570919e+05,4.5194611e+06,3.8786696e+03,9.6372151e+02,3.9629010e+00
4.2570895e+05,4.5194331e+06,3.8551834e+03,9.7669411e+02,3.9219257e+00
4.2568495e+05,4.5194535e+06,3.8362239e+03,9.9729678e+02,3.7901323e+00
4.2571158e+05,4.5194577e+06,3.8390216e+03,9.6815489e+02,3.9033719e+00
4.2569697e+05,4.5194676e+06,3.8315401e+03,9.7644829e+02,3.8712002e+00
4.2570549e+05,4.5194589e+06,3.8454957e+03,9.6811155e+02,3.9298018e+00
4.2568786e+05,4.5194519e+06,3.8446435e+03,9.7983450e+02,3.9347691e+00
4.2571455e+05,4.5194617e+06,3.8384766e+03,9.6766008e+02,3.9095282e+00
4.2570492e+05,4.5194406e+06,3.8256072e+03,9.7511864e+02,3.9055076e+00
4.2570289e+05,4.5194530e+06,3.8160395e+03,9.9391207e+02,3.7579920e+00
4.2570870e+05,4.5194594e+06,3.8720028e+03,9.6412934e+02,3.9676451e+00
4.2568846e+05,4.5194375e+06,3.8518057e+03,9.9111182e+02,3.8466177e+00
4.2566912e+05,4.5194514e+06,3.8324789e+03,1.0093559e+03,3.7547737e+00
4.2569071e+05,4.5194579e+06,3.8251744e+03,9.9024565e+02,3.7958486e+00
4.2569488e+05,4.5194691e+06,3.8280972e+03,9.7676285e+02,3.8793268e+00
4.2571196e+05,4.5194668e+06,3.8157527e+03,9.6200290e+02,3.9607325e+00
4.2569752e+05,4.5194565e+06,3.8469911e+03,9.7454047e+02,3.9301505e+00
4.2570374e+05,4.5194634e+06,3.8279917e+03,9.7427299e+02,3.8723145e+00
4.2572863e+05,4.5194472e+06,3.8293977e+03,9.5349122e+02,3.9841098e+00
4.2570963e+05,4.5194638e+06,3.8036121e+03,9.8557964e+02,3.7846166e+00
4.2569924e+05,4.5194592e+06,3.8600536e+03,9.7520595e+02,3.8995919e+00
4.2568090e+05,4.5194409e+06,3.8392684e+03,1.0008756e+03,3.8164574e+00
4.2568806e+05,4.5194660e+06,3.8085837e+03,1.0004628e+03,3.7288270e+00
4.2569170e+05,4.5194635e+06,3.8294941e+03,9.7247494e+02,3.8862850e+00
4.2566536e+05,4.5194644e+06,3.8084908e+03,1.0045516e+03,3.7399836e+00
4.2571143e+05,4.5194661e+06,3.8040991e+03,9.7435113e+02,3.8617921e+00
4.2567118e+05,4.5194385e+06,3.8623183e+03,9.9847633e+02,3.9039221e+00
4.2571637e+05,4.5194646e+06,3.8551700e+03,9.5626414e+02,3.9586097e+00
4.2571257e+05,4.5194518e+06,3.8494961e+03,9.6169970e+02,3.9661641e+00
4.2569189e+05,4.5194612e+06,3.8044488e+03,9.9629471e+02,3.7568175e+00
4.2569147e+05,4.5194506e+06,3.8599211e+03,9.9529339e+02,3.8108595e+00
4.2568447e+05,4.5194550e+06,3.8424608e+03,9.8529457e+02,3.8637520e+00
4.2568105e+05,4.5194596e+06,3.8088770e+03,9.9936891e+02,3.7585078e+00
4.2571097e+05,4.5194666e+06,3.8298582e+03,9.6697751e+02,3.8954520e+00
4.2567168e+05,4.5194631e+06,3.8168234e+03,1.0001151e+03,3.7622929e+00
4.2568566e+05,4.5194569e+06,3.8279519e+03,9.9518269e+02,3.8180839e+00
4.2568952e+05,4.5194471e+06,3.8487421e+03,9.8492163e+02,3.8887840e+00
4.2572305e+05,4.5194683e+06,3.8599785e+03,9.5110314e+02,3.9757467e+00
4.2572262e+05,4.5194476e+06,3.8180188e+03,9.5634983e+02,3.9405162e+00
4.2571478e+05,4.5194755e+06,3.8132839e+03,9.5981316e+02,3.9038214e+00
4.2567015e+05,4.5194546e+06,3.8390910e+03,1.0140708e+03,3.7266366e+00
4.2568384e+05,4.5194502e+06,3.8505566e+03,9.8726127e+02,3.8598892e+00
4.2567455e+05,4.5194582e+06,3.8146876e+03,1.0006194e+03,3.7744855e+00
4.2570423e+05,4.5194672e+06,3.8521523e+03,9.6089943e+02,3.9618187e+00
4.2568662e+05,4.5194622e+06,3.8242449e+03,9.8707492e+02,3.8269498e+00
4.2568430e+05,4.5194518e+06,3.8319979e+03,1.0015834e+03,3.8377144e+00
4.2565889e+05,4.5194445e+06,3.8570644e+03,1.0057228e+03,3.8189323e+00
4.2571544e+05,4.5194677e+06,3.8438463e+03,9.5649033e+02,3.9485566e+00
4.2572036e+05,4.5194568e+06,3.8328657e+03,9.5761567e+02,3.9396789e+00
4.2570155e+05,4.5194665e+06,3.8271118e+03,9.6401159e+02,3.9157769e+00
4.2569483e+05,4.5194616e+06,3.8416909e+03,9.8976557e+02,3.8049719e+00
4.2569079e+05,4.5194364e+06,3.8750685e+03,9.8036288e+02,3.9266767e+00
4.2568179e+05,4.5194894e+06,3.8451359e+03,9.9152757e+02,3.8029264e+00
4.2569707e+05,4.5194611e+06,3.8635819e+03,9.6624159e+02,3.9515748e+00
4.2567326e+05,4.5194533e+06,3.8413692e+03,9.9486290e+02,3.8111164e+00
4.2569467e+05,4.5194659e+06,3.8180729e+03,9.7933611e+02,3.8836721e+00
4.2566190e+05,4.5194489e+06,3.8301302e+03,1.0059178e+03,3.7974878e+00
4.2570487e+05,4.5194779e+06,3.8485299e+03,9.5723305e+02,3.9412442e+00
4.2570257e+05,4.5194562e+06,3.8354262e+03,9.7033442e+02,3.9064988e+00
4.2570637e+05,4.5194684e+06,3.8232142e+03,9.4453563e+02,3.9562321e+00
4.2569168e+05,4.5194593e+06,3.8539220e+03,9.9761818e+02,3.7816859e+00
4.2569833e+05,4.5194452e+06,3.8863081e+03,9.6807746e+02,3.9836301e+00
4.2569033e+05,4.5194727e+06,3.8387745e+03,9.8258649e+02,3.8601555e+00
4.2569032e+05,4.5194674e+06,3.8535192e+03,9.7155952e+02,3.9226145e+00
4.2570816e+05,4.5194689e+06,3.8576891e+03,9.6754322e+02,3.8964361e+00
4.2571071e+05,4.5194697e+06,3.8466497e+03,9.6181327e+02,3.9569016e+00
4.2567667e+05,4.5194490e+06,3.8188384e+03,9.9711039e+02,3.8051637e+00
4.2570409e+05,4.5194783e+06,3.8403113e+03,9.4883770e+02,3.9520915e+00
4.2571742e+05,4.5194426e+06,3.8454113e+03,9.7459721e+02,3.9188453e+00
4.2571070e+05,4.5194712e+06,3.8260935e+03,9.4205081e+02,3.9617263e+00
4.2569964e+05,4.5194605e+06,3.8440924e+03,9.8543653e+02,3.8106583e+00
4.2570638e+05,4.5194484e+06,3.8734408e+03,9.6435002e+02,3.9718188e+00
4.2565926e+05,4.5194685e+06,3.8025075e+03,1.0319152e+03,3.6665643e+00
4.2570771e+05,4.5194503e+06,3.8649312e+03,9.6465928e+02,3.9737303e+00
4.2569798e+05,4.5194622e+06,3.8468422e+03,9.8323771e+02,3.8464199e+00
4.2571367e+05,4.5194621e+06,3.8562527e+03,9.6135813e+02,3.9830412e+00
4.2568335e+05,4.5194523e+06,3.8202860e+03,9.9197556e+02,3.8291059e+00
4.2570670e+05,4.5194625e+06,3.8464495e+03,9.6250729e+02,3.9337334e+00
4.2571643e+05,4.5194457e+06,3.8511366e+03,9.6534135e+02,3.9626717e+00
4.2571246e+05,4.5194715e+06,3.8225212e+03,9.4468908e+02,3.9484478e+00
4.2571008e+05,4.5194462e+06,3.8496057e+03,9.7849899e+02,3.8933063e+00
4.2570291e+05,4.5194576e+06,3.8569676e+03,9.6792233e+02,3.9422780e+00
4.2567756e+05,4.5194659e+06,3.8206682e+03,1.0005306e+03,3.7702064e+00
4.2570922e+05,4.5194547e+06,3.8642541e+03,9.6445814e+02,3.9782182e+00
4.2570232e+05,4.5194506e+06,3.8527330e+03,9.9277096e+02,3.8478481e+00
4.2571184e+05,4.5194612e+06,3.8509506e+03,9.6404176e+02,3.9623098e+00
4.2569264e+05,4.5194423e+06,3.8243993e+03,9.7113186e+02,3.9327887e+00
4.2569321e+05,4.5194639e+06,3.8469463e+03,9.7886504e+02,3.8777830e+00
4.2574020e+05,4.5194330e+06,3.8217974e+03,9.4788117e+02,3.9977464e+00
4.2570666e+05,4.5194622e+06,3.8259838e+03,9.5986123e+02,3.9109499e+00
4.2570099e+05,4.5194441e+06,3.8332516e+03,1.0018934e+03,3.7729608e+00
4.2569779e+05,4.5194519e+06,3.8543619e+03,9.6707298e+02,3.9633137e+00
4.2568553e+05,4.5194714e+06,3.8243278e+03,9.9116722e+02,3.7963835e+00
4.2571089e+05,4.5194501e+06,3.8807027e+03,9.7106338e+02,3.9859287e+00
4.2569107e+05,4.5194501e+06,3.8346728e+03,9.9332596e+02,3.8376979e+00
4.2570854e+05,4.5194706e+06,3.8610174e+03,9.6958224e+02,3.9490196e+00
4.2569611e+05,4.5194435e+06,3.8152017e+03,9.7510640e+02,3.9047265e+00
4.2568551e+05,4.5194462e+06,3.8433473e+03,1.0113346e+03,3.7604217e+00
4.2572740e+05,4.5194492e+06,3.8361388e+03,9.5084737e+02,3.9992966e+00
4.2570960e+05,4.5194598e+06,3.8281308e+03,9.5867124e+02,3.9210912e+00
4.2569757e+05,4.5194481e+06,3.8374962e+03,9.6811559e+02,3.9139489e+00
4.2568297e+05,4.5194495e+06,3.8347033e+03,9.5966520e+02,3.9748235e+00
4.2569101e+05,4.5194761e+06,3.8340554e+03,9.9465594e+02,3.7891453e+00
4.2570913e+05,4.5194518e+06,3.8776107e+03,9.7546462e+02,3.9556807e+00
4.2569349e+05,4.5194481e+06,3.8450561e+03,9.9277136e+02,3.8529488e+00
4.2570581e+05,4.5194693e+06,3.8577121e+03,9.7636385e+02,3.9186853e+00
4.2570882e+05,4.5194423e+06,3.8070149e+03,9.5376394e+02,3.9800531e+00
4.2569062e+05,4.5194497e+06,3.8397998e+03,1.0035170e+03,3.7858141e+00
4.2573596e+05,4.5194521e+06,3.8367304e+03,9.4721773e+02,3.9992983e+00
4.2571913e+05,4.5194599e+06,3.8370865e+03,9.4326326e+02,3.9730490e+00
4.2567196e+05,4.5194471e+06,3.8411391e+03,9.9043163e+02,3.8240990e+00
4.2567525e+05,4.5194472e+06,3.8534307e+03,9.5455797e+02,3.9999876e+00
4.2567517e+05,4.5194658e+06,3.8328444e+03,1.0331800e+03,3.6286375e+00
4.2571528e+05,4.5194564e+06,3.8743830e+03,9.6147037e+02,3.9955135e+00
4.2568544e+05,4.5194523e+06,3.8139950e+03,9.9561634e+02,3.7944243e+00
4.2569481e+05,4.5194713e+06,3.8421538e+03,9.8311020e+02,3.8764565e+00
4.2571061e+05,4.5194461e+06,3.8149347e+03,9.5272833e+02,3.9799737e+00
4.2569913e+05,4.5194424e+06,3.8280694e+03,9.9673051e+02,3.7973624e+00
4.2572052e+05,4.5194526e+06,3.8146734e+03,9.7134160e+02,3.8839257e+00
4.2571648e+05,4.5194585e+06,3.8408696e+03,9.4933703e+02,3.9797138e+00
4.2567997e+05,4.5194212e+06,3.8245633e+03,9.7658258e+02,3.9055700e+00
4.2567798e+05,4.5194437e+06,3.8451461e+03,9.6426514e+02,3.9538102e+00
4.2569553e+05,4.5194639e+06,3.8330237e+03,9.8388001e+02,3.8344416e+00
4.2571675e+05,4.5194555e+06,3.8565160e+03,9.6345342e+02,3.9646951e+00
4.2568862e+05,4.5194516e+06,3.8208534e+03,9.9594964e+02,3.7970120e+00
4.2569720e+05,4.5194692e+06,3.8146559e+03,9.9004181e+02,3.8319601e+00
4.2570752e+05,4.5194439e+06,3.8127481e+03,9.4998615e+02,3.9969443e+00
4.2570003e+05,4.5194533e+06,3.8293164e+03,9.7885872e+02,3.8644707e+00
4.2572407e+05,4.5194500e+06,3.8204143e+03,9.5718616e+02,3.9433579e+00
4.2571838e+05,4.5194604e+06,3.8421921e+03,9.4664404e+02,3.9895038e+00
4.2568890e+05,4.5194198e+06,3.8370484e+03,9.5805992e+02,3.9844831e+00
4.2567459e+05,4.5194453e+06,3.8481572e+03,9.6953931e+02,3.9327215e+00
4.2569791e+05,4.5194730e+06,3.8332555e+03,9.7177768e+02,3.8763002e+00
4.2571916e+05,4.5194560e+06,3.8688535e+03,9.6132904e+02,3.9876519e+00
4.2565505e+05,4.5194918e+06,3.7875061e+03,1.0602448e+03,3.5117024e+00
4.2571449e+05,4.5194592e+06,3.8306220e+03,9.6563894e+02,3.9404760e+00
4.2568665e+05,4.5194566e+06,3.7970396e+03,9.6663360e+02,3.9049985e+00
4.2571775e+05,4.5194406e+06,3.8382766e+03,9.5316796e+02,3.9754060e+00
4.2572484e+05,4.5194509e+06,3.8222180e+03,9.5516562e+02,3.9489991e+00
4.2571460e+05,4.5194588e+06,3.8435909e+03,9.4811076e+02,3.9856782e+00
4.2567808e+05,4.5194458e+06,3.8403005e+03,9.9417064e+02,3.8444932e+00
4.2567167e+05,4.5194531e+06,3.8578329e+03,9.6104141e+02,3.9463021e+00
4.2568979e+05,4.5194760e+06,3.8186926e+03,9.7267003e+02,3.8520028e+00
4.2570342e+05,4.5194665e+06,3.8621922e+03,9.7751606e+02,3.9057057e+00
4.2567785e+05,4.5194753e+06,3.8363501e+03,1.0236008e+03,3.7124703e+00
4.2571734e+05,4.5194634e+06,3.8232698e+03,9.6098186e+02,3.9465783e+00
4.2569367e+05,4.5194591e+06,3.8062717e+03,9.6878435e+02,3.9047182e+00
4.2571881e+05,4.5194479e+06,3.8493000e+03,9.6990302e+02,3.9380134e+00
4.2570274e+05,4.5194753e+06,3.8259468e+03,1.0046903e+03,3.7473948e+00
4.2571110e+05,4.5194630e+06,3.8190947e+03,9.5057047e+02,3.9532221e+00
4.2568232e+05,4.5194588e+06,3.8493412e+03,9.9018122e+02,3.8452270e+00
4.2569369e+05,4.5194430e+06,3.8496934e+03,9.7041560e+02,3.9261667e+00
4.2569052e+05,4.5194773e+06,3.8228078e+03,9.7389471e+02,3.8538150e+00
4.2569874e+05,4.5194642e+06,3.8691834e+03,9.8049853e+02,3.8994589e+00
4.2568991e+05,4.5194827e+06,3.8366163e+03,1.0035665e+03,3.7734144e+00
4.2571678e+05,4.5194564e+06,3.8242010e+03,9.5558070e+02,3.9711202e+00
4.2568752e+05,4.5194575e+06,3.8050779e+03,9.6846615e+02,3.9068349e+00
4.2571680e+05,4.5194517e+06,3.8432165e+03,9.6694649e+02,3.9373727e+00
4.2570869e+05,4.5194734e+06,3.8247303e+03,9.8380773e+02,3.8244724e+00
4.2571057e+05,4.5194636e+06,3.8187003e+03,9.5015527e+02,3.9515073e+00
4.2568483e+05,4.5194631e+06,3.8470121e+03,9.7990693e+02,3.9021552e+00
4.2568912e+05,4.5194380e+06,3.8481816e+03,9.7011039e+02,3.9252777e+00
4.2569482e+05,4.5194647e+06,3.8136685e+03,9.6008996e+02,3.9144934e+00
4.2570613e+05,4.5194644e+06,3.8521547e+03,9.6244928e+02,3.9485910e+00
4.2570300e+05,4.5194756e+06,3.8261197e+03,9.8043035e+02,3.8527961e+00
4.2571946e+05,4.5194567e+06,3.8119286e+03,9.4361222e+02,3.9846614e+00
4.2569889e+05,4.5194511e+06,3.8137709e+03,9.6872655e+02,3.9140843e+00
4.2572075e+05,4.5194548e+06,3.8574455e+03,9.7386294e+02,3.9086997e+00
4.2570902e+05,4.5194755e+06,3.8234973e+03,9.8776369e+02,3.8084310e+00
4.2573105e+05,4.5194701e+06,3.8233375e+03,9.3663117e+02,3.9979431e+00
4.2569412e+05,4.5194700e+06,3.8439700e+03,9.8294560e+02,3.8887612e+00
4.2568676e+05,4.5194466e+06,3.8370602e+03,9.7984797e+02,3.8823095e+00
4.2568708e+05,4.5194687e+06,3.8182349e+03,9.7627481e+02,3.8580974e+00
4.2571227e+05,4.5194809e+06,3.8457927e+03,9.5016673e+02,3.9807922e+00
4.2566061e+05,4.5194803e+06,3.8150393e+03,1.0525094e+03,3.5912123e+00
4.2571673e+05,4.5194514e+06,3.8051426e+03,9.4143617e+02,3.9723281e+00
4.2570260e+05,4.5194567e+06,3.8168647e+03,9.5649752e+02,3.9759360e+00
4.2572789e+05,4.5194355e+06,3.8727259e+03,9.8584793e+02,3.8904687e+00
4.2571555e+05,4.5194682e+06,3.8005888e+03,9.7743391e+02,3.8183388e+00
4.2571896e+05,4.5194704e+06,3.8257466e+03,9.4622425e+02,3.9767817e+00
4.2569997e+05,4.5194651e+06,3.8363795e+03,9.8477796e+02,3.8750903e+00
4.2570049e+05,4.5194515e+06,3.8408396e+03,9.6773333e+02,3.9224021e+00
4.2568799e+05,4.5194778e+06,3.8417104e+03,9.7936783e+02,3.8662041e+00
4.2570948e+05,4.5194674e+06,3.8377564e+03,9.5399445e+02,3.9620203e+00
4.2568926e+05,4.5194664e+06,3.8166241e+03,1.0066957e+03,3.7406807e+00
4.2571635e+05,4.5194543e+06,3.8095280e+03,9.4274344e+02,3.9707993e+00
4.2570033e+05,4.5194583e+06,3.8349566e+03,9.5710001e+02,3.9620578e+00
4.2571493e+05,4.5194367e+06,3.8514939e+03,9.8638656e+02,3.8702885e+00
4.2571871e+05,4.5194763e+06,3.8094788e+03,9.6156851e+02,3.8844638e+00
4.2572502e+05,4.5194661e+06,3.8231044e+03,9.4791407e+02,3.9705471e+00
4.2570883e+05,4.5194533e+06,3.8362798e+03,9.7682087e+02,3.8933925e+00
4.2568592e+05,4.5194408e+06,3.8531311e+03,9.8658948e+02,3.8682828e+00
4.2569806e+05,4.5194778e+06,3.8460303e+03,9.8946066e+02,3.8519209e+00
4.2569892e+05,4.5194751e+06,3.8636055e+03,9.6255121e+02,3.9369676e+00
4.2569261e+05,4.5194653e+06,3.8313277e+03,1.0003500e+03,3.7872889e+00
4.2571663e+05,4.5194571e+06,3.8189267e+03,9.3852541e+02,3.9864443e+00
4.2569883e+05,4.5194699e+06,3.8282505e+03,9.6878362e+02,3.9023706e+00
4.2570916e+05,4.5194345e+06,3.8718507e+03,9.7877519e+02,3.9092655e+00
4.2572016e+05,4.5194851e+06,3.7934200e+03,9.5860208e+02,3.8697439e+00
4.2572270e+05,4.5194675e+06,3.8253246e+03,9.5130411e+02,3.9605662e+00
4.2571237e+05,4.5194448e+06,3.8369555e+03,9.8110345e+02,3.8883243e+00
4.2566676e+05,4.5194683e+06,3.8368231e+03,1.0036282e+03,3.7887666e+00
4.2570637e+05,4.5194704e+06,3.8422826e+03,9.7868872e+02,3.8830736e+00
4.2569973e+05,4.5194682e+06,3.8499856e+03,9.7530434e+02,3.8856621e+00
4.2567121e+05,4.5194356e+06,3.8656418e+03,1.0453456e+03,3.6870842e+00
4.2570105e+05,4.5194584e+06,3.8287518e+03,9.5053370e+02,3.9426005e+00
4.2570494e+05,4.5194487e+06,3.8313931e+03,9.5458553e+02,3.9594842e+00
4.2571060e+05,4.5194289e+06,3.8603429e+03,9.7453094e+02,3.9268853e+00
4.2570241e+05,4.5194659e+06,3.8235642e+03,9.7901571e+02,3.8550003e+00
4.2572995e+05,4.5194707e+06,3.8182528e+03,9.4464619e+02,3.9782890e+00
4.2571291e+05,4.5194514e+06,3.8158047e+03,9.6381536e+02,3.9225426e+00
4.2568804e+05,4.5194500e+06,3.8515726e+03,9.9635866e+02,3.8557915e+00
4.2568457e+05,4.5194648e+06,3.8600251e+03,1.0145623e+03,3.7794730e+00
4.2569991e+05,4.5194685e+06,3.8625007e+03,9.7918336e+02,3.8744648e+00
4.2566838e+05,4.5194335e+06,3.8679437e+03,1.0507766e+03,3.6716244e+00
4.2567561e+05,4.5194589e+06,3.8516924e+03,9.8585606e+02,3.8585005e+00
4.2570010e+05,4.5194543e+06,3.8263487e+03,9.5302262e+02,3.9575076e+00
4.2570536e+05,4.5194414e+06,3.8576896e+03,9.7048386e+02,3.9482572e+00
4.2571682e+05,4.5194607e+06,3.7904436e+03,9.6678598e+02,3.8769976e+00
4.2571715e+05,4.5194565e+06,3.8385961e+03,9.5719113e+02,3.9690638e+00
4.2568997e+05,4.5194475e+06,3.8122340e+03,1.0080597e+03,3.7240027e+00
4.2569589e+05,4.5194576e+06,3.8484140e+03,9.6762727e+02,3.9655343e+00
4.2569568e+05,4.5194610e+06,3.8391973e+03,1.0146898e+03,3.7546017e+00
4.2570028e+05,4.5194655e+06,3.8480217e+03,9.7564363e+02,3.8861572e+00
4.2567995e+05,4.5194463e+06,3.8481758e+03,1.0246823e+03,3.7356865e+00
4.2569353e+05,4.5194570e+06,3.8376350e+03,9.6370516e+02,3.9386297e+00
4.2569868e+05,4.5194546e+06,3.8291325e+03,9.6314372e+02,3.9275034e+00
4.2571779e+05,4.5194357e+06,3.8559504e+03,9.6114263e+02,3.9905135e+00
4.2570929e+05,4.5194529e+06,3.7958613e+03,9.3845895e+02,3.9978770e+00
4.2572779e+05,4.5194658e+06,3.8320256e+03,9.4510649e+02,3.9976486e+00
4.2569009e+05,4.5194455e+06,3.8328333e+03,1.0236741e+03,3.7026354e+00
4.2566201e+05,4.5194593e+06,3.8338972e+03,1.0184778e+03,3.7462190e+00
4.2568801e+05,4.5194560e+06,3.8474988e+03,1.0413131e+03,3.6837793e+00
4.2570497e+05,4.5194596e+06,3.8566859e+03,9.7831582e+02,3.8874314e+00
4.2567242e+05,4.5194385e+06,3.8539142e+03,1.0377948e+03,3.6984098e+00
4.2570469e+05,4.5194467e+06,3.8455889e+03,9.5181407e+02,3.9995069e+00
4.2570500e+05,4.5194668e+06,3.8038762e+03,9.6680586e+02,3.8680004e+00
4.2571150e+05,4.5194422e+06,3.8342990e+03,9.5674775e+02,3.9819187e+00
4.2570081e+05,4.5194536e+06,3.7997322e+03,9.5020887e+02,3.9627668e+00
4.2572170e+05,4.5194622e+06,3.8328269e+03,9.4865378e+02,3.9884422e+00
4.2568912e+05,4.5194668e+06,3.8153538e+03,1.0009007e+03,3.7328023e+00
4.2561604e+05,4.5194805e+06,3.8416065e+03,1.1082694e+03,3.4167154e+00
4.2566049e+05,4.5194697e+06,3.8434160e+03,1.0760736e+03,3.5502954e+00
4.2569467e+05,4.5194646e+06,3.8385134e+03,9.9838288e+02,3.8008605e+00
4.2566178e+05,4.5194337e+06,3.8711139e+03,1.0730071e+03,3.5960684e+00
4.2570571e+05,4.5194492e+06,3.8398268e+03,9.5153215e+02,3.9919222e+00
4.2571299e+05,4.5194684e+06,3.8052682e+03,9.5261908e+02,3.9300020e+00
4.2570678e+05,4.5194346e+06,3.8325817e+03,9.5985862e+02,3.9760836e+00
4.2570273e+05,4.5194512e+06,3.7913556e+03,9.5194494e+02,3.9520885e+00
4.2573697e+05,4.5194695e+06,3.8360191e+03,9.4731292e+02,3.9976588e+00
4.2569762e+05,4.5194624e+06,3.8078033e+03,9.8088042e+02,3.8204383e+00
4.2563620e+05,4.5194581e+06,3.8414448e+03,1.0669338e+03,3.5854557e+00
4.2565077e+05,4.5194647e+06,3.8327647e+03,1.0795728e+03,3.5353865e+00
4.2567525e+05,4.5194580e+06,3.8298731e+03,1.0024894e+03,3.8021815e+00
4.2565302e+05,4.5194406e+06,3.8632342e+03,1.0807406e+03,3.5578418e+00
4.2570194e+05,4.5194572e+06,3.8327869e+03,9.5697227e+02,3.9579805e+00
4.2570685e+05,4.5194774e+06,3.8187338e+03,9.6569284e+02,3.8866808e+00
4.2572102e+05,4.5194516e+06,3.8322106e+03,9.6041989e+02,3.9532284e+00
4.2571660e+05,4.5194486e+06,3.8097133e+03,9.5097144e+02,3.9681414e+00
4.2572839e+05,4.5194688e+06,3.8332654e+03,9.5019750e+02,3.9842721e+00
4.2569850e+05,4.5194503e+06,3.8294206e+03,9.7931561e+02,3.8532780e+00
4.2566495e+05,4.5194817e+06,3.8215462e+03,1.0323646e+03,3.6512092e+00
4.2562493e+05,4.5194636e+06,3.8448446e+03,1.1419233e+03,3.3397746e+00
4.2569180e+05,4.5194811e+06,3.8251377e+03,9.8328738e+02,3.8407108e+00
4.2567913e+05,4.5194494e+06,3.8439270e+03,1.0275706e+03,3.7187344e+00
4.2568506e+05,4.5194499e+06,3.8467812e+03,9.8123998e+02,3.8742913e+00
4.2569646e+05,4.5194853e+06,3.8299089e+03,9.6967320e+02,3.8747801e+00
4.2570236e+05,4.5194546e+06,3.8312376e+03,9.8708206e+02,3.8536390e+00
4.2569668e+05,4.5194499e+06,3.8288078e+03,9.7251691e+02,3.9080943e+00
4.2570542e+05,4.5194613e+06,3.8394401e+03,9.6830471e+02,3.9146279e+00
4.2569103e+05,4.5194537e+06,3.8527010e+03,9.9508965e+02,3.7947634e+00
4.2565713e+05,4.5194659e+06,3.7975450e+03,1.0397894e+03,3.6251377e+00
4.2562141e+05,4.5194643e+06,3.8459540e+03,1.1491257e+03,3.3160961e+00
4.2568603e+05,4.5194752e+06,3.8235181e+03,9.9068874e+02,3.8085012e+00
4.2570729e+05,4.5194370e+06,3.8400668e+03,9.6561479e+02,3.9516150e+00
4.2567853e+05,4.5194509e+06,3.8524614e+03,9.8821499e+02,3.8350469e+00
4.2569173e+05,4.5194797e+06,3.8496646e+03,9.9244043e+02,3.8026142e+00
4.2571219e+05,4.5194328e+06,3.8465179e+03,9.9589873e+02,3.8264526e+00
4.2568794e+05,4.5194559e+06,3.8225718e+03,9.8049901e+02,3.8671615e+00
