func,iter,xtlc,ytlc,dtlc,length,width,dip,opening
2.835803e+01,17,4.2494769e+05,4.5199228e+06,4.0577614e+03,2.3731775e+03,2.4922285e+03,2.7218505e+00,1.5404586e+00
2.836761e+01,14,4.2502752e+05,4.5190109e+06,4.1436690e+03,2.6536527e+03,9.0245634e+02,2.4996889e+00,3.6177441e+00
2.836770e+01,17,4.2460157e+05,4.5189386e+06,3.5610656e+03,3.5197557e+03,5.2841390e+02,3.0311640e-01,3.9106473e+00
2.837421e+01,13,4.2494079e+05,4.5197693e+06,3.8025980e+03,2.1433274e+03,2.5609650e+03,2.6154999e+00,1.4240809e+00
2.837820e+01,16,4.2535676e+05,4.5200038e+06,3.5915722e+03,2.0593234e+03,2.4112655e+03,2.0480916e+00,1.4632156e+00
2.837977e+01,16,4.2530951e+05,4.5197787e+06,4.2214242e+03,1.9768434e+03,2.9227464e+03,7.7152500e-01,1.6732388e+00
2.839432e+01,14,4.2506497e+05,4.5198699e+06,3.9724856e+03,2.0479876e+03,2.6395519e+03,4.3138724e+00,1.6418442e+00
2.843778e+01,17,4.2575824e+05,4.5192768e+06,3.8769331e+03,1.3816017e+03,1.4352614e+03,2.0710254e+00,3.7752129e+00
2.844240e+01,16,4.2525898e+05,4.5200251e+06,4.0060490e+03,1.6973433e+03,2.8660150e+03,3.0214877e+00,1.9034915e+00
2.846327e+01,17,4.2526146e+05,4.5197740e+06,4.1336834e+03,2.2660442e+03,2.5548900e+03,1.8969948e+00,1.5058258e+00
2.847659e+01,16,4.2520383e+05,4.5199910e+06,3.9670314e+03,2.1863187e+03,2.6635985e+03,3.0844311e+00,1.4169531e+00
2.847781e+01,14,4.2574207e+05,4.5195220e+06,4.1575643e+03,1.3811433e+03,1.5606963e+03,2.5389109e+00,3.9780192e+00
2.849637e+01,16,4.2519669e+05,4.5197282e+06,3.8024983e+03,1.8052544e+03,2.7868350e+03,3.0875825e+00,1.6689588e+00
2.852105e+01,13,4.2554419e+05,4.5196050e+06,3.8583167e+03,1.3291735e+03,1.5988110e+03,1.1541131e+00,3.9041527e+00
2.853749e+01,17,4.2533742e+05,4.5200202e+06,3.8393477e+03,2.1475530e+03,2.6567200e+03,2.4072372e+00,1.4089846e+00
2.853822e+01,17,4.2501000e+05,4.5200192e+06,3.8602982e+03,2.1253420e+03,2.6501426e+03,3.0555203e+00,1.4425691e+00
2.854350e+01,17,4.2518337e+05,4.5198912e+06,3.6124988e+03,1.6377023e+03,2.8213719e+03,2.9394402e+00,1.6307232e+00
2.854389e+01,17,4.2546995e+05,4.5195962e+06,3.6889678e+03,1.2248506e+03,1.5256373e+03,2.8669025e+00,3.8700373e+00
2.854862e+01,17,4.2548226e+05,4.5199257e+06,3.8717104e+03,1.8110876e+03,3.0862106e+03,5.5843362e-01,1.5982371e+00
2.855207e+01,17,4.2467962e+05,4.5188867e+06,3.7310146e+03,3.1783928e+03,6.1999090e+02,1.6940809e+00,3.8778595e+00
2.856194e+01,15,4.2575209e+05,4.5192708e+06,4.0196026e+03,1.5343385e+03,1.3993673e+03,3.6334752e-01,3.7527811e+00
2.857717e+01,16,4.2519606e+05,4.5199265e+06,4.0915410e+03,1.7883910e+03,2.7609539e+03,3.7295065e+00,1.8867361e+00
2.858544e+01,12,4.2553883e+05,4.5195976e+06,3.6925539e+03,1.3932441e+03,1.5775915e+03,4.2553659e-01,3.5399780e+00
2.859689e+01,17,4.2527024e+05,4.5198107e+06,3.9545396e+03,2.2389116e+03,2.6591946e+03,2.6843109e+00,1.4018111e+00
2.859849e+01,16,4.2543510e+05,4.5199653e+06,4.3855717e+03,1.7565671e+03,3.2594932e+03,1.1588146e+00,1.7107205e+00
2.864061e+01,17,4.2555786e+05,4.5195854e+06,4.1249477e+03,1.3536122e+03,1.7625649e+03,2.4004828e+00,3.9274181e+00
2.866022e+01,17,4.2500268e+05,4.5197452e+06,3.6846242e+03,1.9695308e+03,2.6536508e+03,5.9232864e-01,1.4888017e+00
2.866397e+01,16,4.2537306e+05,4.5199751e+06,3.9127302e+03,1.6778818e+03,2.8949700e+03,4.0236950e+00,1.9398920e+00
2.867243e+01,16,4.2483788e+05,4.5197863e+06,3.8829631e+03,2.5661177e+03,2.6126735e+03,1.8009640e+00,1.1483797e+00
2.868240e+01,15,4.2537498e+05,4.5199286e+06,3.6413407e+03,1.5562600e+03,3.0191953e+03,2.4884150e+00,1.5116135e+00
2.869825e+01,9,4.2526101e+05,4.5200336e+06,3.7976536e+03,1.8608149e+03,2.6537949e+03,4.6277330e+00,1.7152277e+00
2.870663e+01,14,4.2520059e+05,4.5193157e+06,3.9763592e+03,1.4900655e+03,1.3106958e+03,3.7570106e-01,3.6930035e+00
2.874409e+01,17,4.2491588e+05,4.5196683e+06,3.6197260e+03,2.2539841e+03,2.3236935e+03,3.6315966e+00,1.4443447e+00
2.874493e+01,17,4.2586830e+05,4.5193904e+06,4.2653399e+03,1.2740989e+03,1.6490316e+03,3.8620384e-01,3.9961556e+00
2.874973e+01,15,4.2524336e+05,4.5199440e+06,4.2546621e+03,1.9990683e+03,3.3207939e+03,1.6523954e+00,1.4285056e+00
2.876119e+01,16,4.2506458e+05,4.5198288e+06,4.4357911e+03,2.0990511e+03,2.5100526e+03,2.8815594e-01,1.7149268e+00
2.878828e+01,16,4.2525439e+05,4.5193712e+06,3.9429427e+03,1.5299812e+03,1.3473700e+03,7.4018980e-01,3.3618607e+00
2.878985e+01,12,4.2527039e+05,4.5201306e+06,4.3743109e+03,2.0416690e+03,3.3119922e+03,1.0776243e+00,1.4783551e+00
2.879248e+01,10,4.2527701e+05,4.5199890e+06,3.8391073e+03,2.1857791e+03,2.8860179e+03,4.2576837e+00,1.3637333e+00
2.879376e+01,17,4.2540033e+05,4.5197496e+06,4.1276316e+03,1.7605189e+03,2.8989930e+03,1.3361617e+00,1.6530290e+00
2.882001e+01,16,4.2513927e+05,4.5193805e+06,3.8026829e+03,1.5860283e+03,1.4487913e+03,5.7274921e-01,3.2337605e+00
2.885465e+01,14,4.2528385e+05,4.5197864e+06,4.2823756e+03,1.8100096e+03,3.0870728e+03,1.2003881e+00,1.7045534e+00
2.886255e+01,17,4.2558620e+05,4.5200423e+06,3.7025045e+03,1.6979462e+03,2.6382853e+03,1.6275828e+00,1.7969394e+00
2.886260e+01,16,4.2523370e+05,4.5199736e+06,4.1804492e+03,2.2641255e+03,2.7616906e+03,2.2335331e+00,1.5069732e+00
2.886488e+01,16,4.2557567e+05,4.5200141e+06,3.7792917e+03,1.7827756e+03,3.2237648e+03,2.0785203e-01,1.4643631e+00
2.888652e+01,17,4.2506474e+05,4.5196716e+06,3.7146197e+03,2.2327160e+03,2.2946096e+03,3.1733679e+00,1.4083565e+00
2.892521e+01,17,4.2559020e+05,4.5199331e+06,4.0751689e+03,1.5003439e+03,3.1934278e+03,1.6822136e+00,2.0175649e+00
2.893988e+01,17,4.2542489e+05,4.5198256e+06,3.8555796e+03,1.8712380e+03,2.5673647e+03,5.1830434e+00,1.8322298e+00
2.894503e+01,16,4.2536432e+05,4.5199555e+06,3.7053173e+03,2.0752007e+03,2.6485149e+03,1.6932977e+00,1.3007144e+00
2.894558e+01,7,4.2517063e+05,4.5199901e+06,4.0891235e+03,2.1603173e+03,2.6965108e+03,3.4485141e+00,1.5100783e+00
2.899427e+01,17,4.2517873e+05,4.5199481e+06,4.2005912e+03,2.1445142e+03,2.9149773e+03,2.5238257e+00,1.6031165e+00
2.900186e+01,14,4.2555794e+05,4.5200127e+06,4.1965008e+03,1.7929046e+03,3.0467087e+03,6.3882975e-01,1.7339798e+00
2.901095e+01,15,4.2526747e+05,4.5200163e+06,3.7998650e+03,1.4764122e+03,3.0443772e+03,2.8879963e+00,1.7352455e+00
2.902287e+01,16,4.2530905e+05,4.5199919e+06,3.8100096e+03,2.1937153e+03,2.8253787e+03,3.4868557e+00,1.4271221e+00
2.902794e+01,17,4.2514755e+05,4.5199216e+06,4.3937981e+03,2.1052328e+03,2.6281670e+03,1.5634771e+00,1.6965015e+00
2.903318e+01,16,4.2563388e+05,4.5197003e+06,3.7319233e+03,1.1278261e+03,1.6286568e+03,2.9855321e+00,3.9661456e+00
2.903371e+01,17,4.2536875e+05,4.5197386e+06,3.9582195e+03,2.1065441e+03,2.7390450e+03,1.0423121e+00,1.4403692e+00
2.904610e+01,17,4.2460074e+05,4.5188529e+06,3.7377555e+03,3.0966381e+03,6.4160766e+02,1.0197240e+00,3.8453473e+00
2.906110e+01,16,4.2508278e+05,4.5198933e+06,4.1502097e+03,1.8354794e+03,2.9267490e+03,9.9407116e-01,1.5712699e+00
2.907175e+01,16,4.2495605e+05,4.5198565e+06,4.0519849e+03,2.2930281e+03,2.4714131e+03,1.7531612e+00,1.3993164e+00
2.907407e+01,15,4.2532557e+05,4.5193809e+06,4.3418143e+03,1.4441446e+03,1.7019593e+03,2.5025977e+00,3.9182677e+00
2.908763e+01,15,4.2522657e+05,4.5198770e+06,4.4077881e+03,1.9654555e+03,2.6953002e+03,2.5049144e+00,1.8471164e+00
2.909055e+01,16,4.2527660e+05,4.5198832e+06,3.9304418e+03,2.0107997e+03,2.9442884e+03,4.0115568e+00,1.4286871e+00
2.912727e+01,13,4.2551789e+05,4.5196130e+06,3.7014593e+03,1.6561753e+03,2.4604162e+03,1.7445818e+00,1.8005227e+00
2.914551e+01,17,4.2505872e+05,4.5198628e+06,4.1342709e+03,2.2098035e+03,2.6536340e+03,4.1243864e+00,1.5575553e+00
2.914830e+01,16,4.2578273e+05,4.5196121e+06,3.7399330e+03,1.2252365e+03,1.5550441e+03,3.3944898e+00,3.9559807e+00
2.914944e+01,14,4.2512861e+05,4.5197805e+06,4.2500573e+03,2.2090640e+03,2.6584005e+03,3.4932589e+00,1.6634826e+00
2.915171e+01,15,4.2528349e+05,4.5196235e+06,4.1762440e+03,1.8499436e+03,2.7775916e+03,1.0444773e+00,1.7718798e+00
2.915516e+01,17,4.2542014e+05,4.5191427e+06,4.3128309e+03,1.6395333e+03,1.3827414e+03,2.0492904e-01,3.4643445e+00
2.915669e+01,13,4.2547843e+05,4.5199804e+06,3.9505501e+03,2.0176397e+03,2.7241874e+03,1.3418714e+00,1.5184150e+00
2.918910e+01,16,4.2528179e+05,4.5197551e+06,3.7863156e+03,2.3082653e+03,2.5086869e+03,2.0266189e+00,1.4742113e+00
2.921849e+01,17,4.2444945e+05,4.5188629e+06,3.8709495e+03,3.2463824e+03,6.3169292e+02,8.1543991e-01,3.7632250e+00
2.922383e+01,14,4.2534608e+05,4.5199096e+06,4.2939684e+03,1.8315695e+03,2.8085812e+03,3.4946598e+00,1.8459395e+00
2.925321e+01,17,4.2561365e+05,4.5192306e+06,4.2187237e+03,1.4524289e+03,1.4728897e+03,3.2537604e+00,3.8793747e+00
2.925911e+01,17,4.2546998e+05,4.5200147e+06,3.8146791e+03,1.9011653e+03,2.8686779e+03,2.6221905e+00,1.6293520e+00
2.926236e+01,17,4.2545330e+05,4.5200790e+06,4.0173872e+03,1.7393511e+03,3.0441885e+03,2.4605034e+00,1.8221815e+00
2.926301e+01,17,4.2565625e+05,4.5196966e+06,3.5582506e+03,1.1320426e+03,1.7104103e+03,4.2107746e+00,3.5686185e+00
2.927045e+01,14,4.2536882e+05,4.5200844e+06,3.5510030e+03,1.7361722e+03,2.5593163e+03,2.5809056e+00,1.7303275e+00
2.928337e+01,16,4.2516406e+05,4.5198049e+06,4.1904567e+03,2.2372288e+03,2.7505152e+03,3.0705242e+00,1.6035432e+00
2.928743e+01,14,4.2483027e+05,4.5191001e+06,3.7132224e+03,2.8161079e+03,7.8512735e+02,1.4909291e+00,2.9871249e+00
2.930659e+01,13,4.2498543e+05,4.5197895e+06,4.1007287e+03,2.5509336e+03,2.6455004e+03,3.1743595e+00,1.4368747e+00
2.930702e+01,17,4.2545050e+05,4.5193216e+06,3.6696302e+03,1.2573658e+03,1.5490163e+03,2.7886633e+00,3.9736544e+00
2.931381e+01,15,4.2545312e+05,4.5198041e+06,3.6804628e+03,1.9043044e+03,2.5027012e+03,4.6442113e+00,1.6750817e+00
2.931729e+01,17,4.2506165e+05,4.5199516e+06,4.3046581e+03,2.0619031e+03,3.3292079e+03,8.4353914e-01,1.3996112e+00
2.932769e+01,15,4.2538900e+05,4.5194038e+06,3.8519842e+03,1.2265719e+03,1.7428434e+03,2.7126734e+00,3.8298170e+00
2.933977e+01,15,4.2503713e+05,4.5199985e+06,3.8912802e+03,2.3389227e+03,2.9600879e+03,5.1901644e+00,1.2896386e+00
2.934327e+01,17,4.2531572e+05,4.5196273e+06,4.3787577e+03,2.0449467e+03,2.5897536e+03,7.7177312e-01,1.7621988e+00
2.934841e+01,17,4.2506864e+05,4.5198573e+06,4.2188976e+03,2.0022079e+03,2.9043439e+03,4.0992034e-01,1.6768222e+00
2.935321e+01,17,4.2504875e+05,4.5197062e+06,4.2057315e+03,2.3734640e+03,2.5612923e+03,3.2148534e+00,1.5168315e+00
2.940619e+01,17,4.2492741e+05,4.5199113e+06,3.9381332e+03,2.1968295e+03,2.5705956e+03,3.0837816e+00,1.5601005e+00
2.941437e+01,15,4.2476208e+05,4.5192746e+06,3.7422306e+03,2.9548056e+03,6.5520423e+02,3.6042219e-01,3.9832227e+00
2.943176e+01,17,4.2532619e+05,4.5201103e+06,4.2808635e+03,2.0964363e+03,2.8883915e+03,2.5428088e-01,1.5680973e+00
2.943830e+01,16,4.2571420e+05,4.5192593e+06,3.7598819e+03,1.3218091e+03,1.5124406e+03,2.7882595e+00,3.9509737e+00
2.945745e+01,14,4.2560600e+05,4.5203371e+06,3.9314256e+03,1.3372904e+03,3.1166593e+03,1.0909088e+00,1.9788290e+00
2.946810e+01,15,4.2546715e+05,4.5198888e+06,4.3187862e+03,1.8139370e+03,2.7435082e+03,1.8526429e+00,2.0148014e+00
2.947558e+01,16,4.2567748e+05,4.5194733e+06,3.8990921e+03,1.5565740e+03,1.6241604e+03,3.1009391e+00,3.3696036e+00
2.948290e+01,13,4.2543717e+05,4.5200030e+06,4.4221514e+03,1.9172698e+03,2.9861656e+03,3.3715227e-01,1.7462536e+00
2.948795e+01,17,4.2498540e+05,4.5198141e+06,3.9074098e+03,1.9857690e+03,2.7673258e+03,2.5504354e+00,1.5303794e+00
2.950582e+01,17,4.2542323e+05,4.5195934e+06,4.1218107e+03,1.3712113e+03,1.5176036e+03,2.7138418e+00,3.9190171e+00
2.950863e+01,14,4.2519615e+05,4.5196445e+06,3.8482929e+03,1.7182575e+03,2.7518041e+03,2.9943545e-01,1.6100567e+00
2.951552e+01,15,4.2532715e+05,4.5198436e+06,4.0785298e+03,1.9734132e+03,2.6499203e+03,3.7942795e+00,1.8671594e+00
2.951878e+01,17,4.2549413e+05,4.5191250e+06,4.1169085e+03,1.3523413e+03,1.5120180e+03,2.5923561e+00,3.9427259e+00
2.951898e+01,17,4.2541642e+05,4.5198964e+06,4.0248443e+03,1.7836788e+03,3.0763681e+03,9.8644203e-01,1.7492592e+00
2.955373e+01,15,4.2554985e+05,4.5195390e+06,3.4728441e+03,1.1156237e+03,1.6418462e+03,4.9395027e+00,3.7054115e+00
2.955539e+01,17,4.2546459e+05,4.5200051e+06,3.6134222e+03,1.5529959e+03,2.6258676e+03,2.8643452e+00,1.6653113e+00
2.955898e+01,17,4.2529046e+05,4.5191888e+06,3.7651656e+03,1.5908806e+03,1.4360361e+03,1.9636425e-01,3.4352920e+00
2.957225e+01,17,4.2521112e+05,4.5199457e+06,4.0340865e+03,2.2395087e+03,2.6509314e+03,3.2427629e+00,1.6061668e+00
2.957321e+01,13,4.2533425e+05,4.5200643e+06,3.7181968e+03,1.8796318e+03,2.5629572e+03,3.6186495e+00,1.5808368e+00
2.958173e+01,15,4.2523800e+05,4.5194273e+06,4.0251947e+03,1.3594996e+03,1.5302992e+03,2.5487930e-01,3.8804767e+00
2.958675e+01,16,4.2509193e+05,4.5199540e+06,4.1923898e+03,1.9878649e+03,2.6834732e+03,2.2357925e+00,1.6147306e+00
2.959718e+01,16,4.2518846e+05,4.5198525e+06,4.2312354e+03,2.2254073e+03,2.9505422e+03,2.5491483e+00,1.4172383e+00
2.961249e+01,16,4.2535129e+05,4.5196545e+06,3.6797223e+03,1.7428122e+03,2.7009121e+03,2.9749194e+00,1.7007264e+00
2.962055e+01,17,4.2535905e+05,4.5197802e+06,3.9313490e+03,1.6757978e+03,2.6475440e+03,1.0418245e+00,2.0840588e+00
2.962824e+01,16,4.2502963e+05,4.5199382e+06,4.1871585e+03,2.4144469e+03,2.8945347e+03,1.3216980e+00,1.2117237e+00
2.962834e+01,17,4.2544889e+05,4.5201717e+06,3.9601076e+03,1.7447665e+03,3.0917659e+03,4.0717472e+00,1.6567604e+00
2.963467e+01,12,4.2474132e+05,4.5191654e+06,3.7973571e+03,2.9436727e+03,7.8543247e+02,4.7376549e+00,3.2647456e+00
2.964278e+01,17,4.2515950e+05,4.5200594e+06,4.3719393e+03,2.0083137e+03,3.1696396e+03,1.8589640e+00,1.6030226e+00
2.964480e+01,16,4.2542812e+05,4.5200768e+06,4.1339928e+03,1.8568134e+03,3.0128783e+03,3.3880406e+00,1.6993435e+00
2.964759e+01,17,4.2522494e+05,4.5190766e+06,3.8689552e+03,1.7764378e+03,1.4044582e+03,8.1495341e-01,3.1511330e+00
2.967520e+01,17,4.2577165e+05,4.5193232e+06,3.8035640e+03,1.0943707e+03,1.7605852e+03,2.9665581e+00,3.7785248e+00
2.973772e+01,16,4.2525471e+05,4.5200350e+06,4.2116253e+03,2.0019761e+03,2.7966416e+03,3.1983721e+00,1.7200045e+00
2.974014e+01,16,4.2578187e+05,4.5200083e+06,4.0609770e+03,1.2573218e+03,2.9423588e+03,3.0747304e+00,2.2936170e+00
2.974045e+01,16,4.2524283e+05,4.5199347e+06,4.3859573e+03,1.9951169e+03,3.2603903e+03,1.0446719e+00,1.5837600e+00
2.974770e+01,17,4.2502497e+05,4.5195962e+06,3.8090192e+03,2.0596119e+03,2.3864243e+03,1.8955103e+00,1.7257688e+00
2.975262e+01,17,4.2548732e+05,4.5201459e+06,4.0095348e+03,1.5935045e+03,2.8731435e+03,3.4881218e+00,1.9042602e+00
2.977202e+01,13,4.2583865e+05,4.5194137e+06,3.5682925e+03,1.0177432e+03,1.7499830e+03,2.5073907e+00,3.7171836e+00
2.977733e+01,15,4.2536734e+05,4.5195468e+06,3.7947971e+03,1.4568640e+03,1.7112678e+03,3.0318526e+00,3.3745883e+00
2.978889e+01,15,4.2508184e+05,4.5200674e+06,4.1237139e+03,1.8094038e+03,3.2306720e+03,2.7690008e-01,1.4058449e+00
2.979505e+01,11,4.2516150e+05,4.5195932e+06,3.8922871e+03,2.2593648e+03,2.4058129e+03,2.7574806e+00,1.4618017e+00
2.980185e+01,13,4.2506853e+05,4.5201766e+06,3.9888986e+03,2.0639802e+03,2.7989431e+03,1.0624822e+00,1.4873725e+00
2.980231e+01,17,4.2533682e+05,4.5198390e+06,3.8722462e+03,1.9601251e+03,3.2025151e+03,1.1112034e+00,1.2819188e+00
2.982346e+01,15,4.2526348e+05,4.5194934e+06,4.1484082e+03,1.4048783e+03,1.5338550e+03,9.1994538e-01,3.9774744e+00
2.982354e+01,17,4.2529433e+05,4.5198897e+06,4.1709148e+03,2.1003623e+03,2.2421288e+03,7.6649546e-01,1.9723383e+00
2.982446e+01,15,4.2510954e+05,4.5200115e+06,3.9042715e+03,2.0011211e+03,3.0281560e+03,3.5575444e+00,1.5585442e+00
2.984574e+01,16,4.2490520e+05,4.5198706e+06,4.0325137e+03,2.2614408e+03,2.7241321e+03,3.2600108e+00,1.5036402e+00
2.984666e+01,16,4.2506018e+05,4.5197799e+06,3.9797178e+03,2.1353257e+03,2.9605823e+03,3.4431326e+00,1.4210098e+00
2.985702e+01,17,4.2519823e+05,4.5196781e+06,3.4411560e+03,1.9726409e+03,2.5364134e+03,2.8091672e+00,1.5127994e+00
2.985822e+01,17,4.2472510e+05,4.5189998e+06,3.7269691e+03,3.0509080e+03,6.8344867e+02,2.0378466e+00,3.2950204e+00
2.986143e+01,17,4.2521768e+05,4.5196583e+06,3.7799845e+03,2.2051076e+03,2.4264843e+03,3.0545484e+00,1.4164673e+00
2.986768e+01,17,4.2479904e+05,4.5190403e+06,3.4924067e+03,3.2809133e+03,5.6843658e+02,1.6392236e+00,3.7817738e+00
2.987801e+01,17,4.2518696e+05,4.5197726e+06,4.1652866e+03,2.1261189e+03,2.7012712e+03,3.9694720e+00,1.5850613e+00
2.987923e+01,15,4.2523457e+05,4.5198547e+06,4.0075373e+03,1.7593022e+03,3.0017729e+03,4.1726258e+00,1.8061054e+00
2.988058e+01,16,4.2521526e+05,4.5199620e+06,4.4247888e+03,2.2327071e+03,2.7846816e+03,1.2227889e+00,1.5876031e+00
2.988079e+01,15,4.2519212e+05,4.5192414e+06,4.1185960e+03,1.4809711e+03,1.4535919e+03,1.8720761e+00,3.8389478e+00
2.988410e+01,15,4.2572421e+05,4.5194527e+06,3.7751553e+03,1.6266123e+03,1.4032017e+03,4.2605690e-01,3.2243466e+00
2.990015e+01,10,4.2541812e+05,4.5199174e+06,3.7116948e+03,2.1621980e+03,2.5412429e+03,1.9213068e+00,1.4705152e+00
2.990515e+01,17,4.2535303e+05,4.5194244e+06,3.8787797e+03,1.4185308e+03,1.9030981e+03,4.8513357e+00,3.1635746e+00
2.991513e+01,17,4.2512086e+05,4.5199731e+06,4.1454789e+03,2.0785143e+03,3.0953824e+03,6.5553275e-01,1.5497004e+00
2.993035e+01,14,4.2538762e+05,4.5196131e+06,3.9392255e+03,1.3019576e+03,1.5782694e+03,2.5200595e+00,3.9179556e+00
2.993042e+01,16,4.2548099e+05,4.5191806e+06,4.1778490e+03,1.5677078e+03,1.4039734e+03,3.2990070e+00,3.6489528e+00
2.993523e+01,17,4.2473727e+05,4.5190980e+06,3.4987375e+03,3.2867732e+03,5.2192904e+02,1.4306114e+00,3.8018003e+00
2.993791e+01,16,4.2521651e+05,4.5197389e+06,4.1317032e+03,2.0730026e+03,2.6151645e+03,1.1159469e+00,1.4655724e+00
2.993973e+01,14,4.2448705e+05,4.5188636e+06,3.9589846e+03,3.2587606e+03,5.8950573e+02,7.6566188e-01,3.9175306e+00
2.994643e+01,16,4.2547537e+05,4.5199735e+06,4.2019781e+03,1.6702688e+03,3.1007444e+03,4.8389665e-01,1.5717289e+00
2.996774e+01,16,4.2556199e+05,4.5201328e+06,4.2064151e+03,1.6390892e+03,3.0237128e+03,1.9388161e+00,1.8067585e+00
2.996910e+01,16,4.2480842e+05,4.5191527e+06,3.6408849e+03,3.0057566e+03,6.9303288e+02,3.9177065e+00,3.3614699e+00
2.998272e+01,15,4.2537402e+05,4.5199320e+06,3.8318751e+03,2.1834515e+03,2.7057198e+03,2.9563785e+00,1.4678999e+00
2.999838e+01,14,4.2531145e+05,4.5199515e+06,4.5552246e+03,1.9165687e+03,3.0332505e+03,1.0357826e+00,1.7947163e+00
3.000680e+01,17,4.2526487e+05,4.5200475e+06,3.5352215e+03,2.3700569e+03,2.6741726e+03,2.8268299e+00,1.2282689e+00
3.000988e+01,16,4.2533461e+05,4.5198944e+06,3.7759851e+03,1.6717531e+03,2.8043596e+03,4.4300234e+00,1.6249569e+00
3.001217e+01,14,4.2549257e+05,4.5199275e+06,4.3628159e+03,1.7778700e+03,3.0875240e+03,1.8863346e+00,1.8185011e+00
3.002169e+01,16,4.2464952e+05,4.5191217e+06,3.4177663e+03,3.3815905e+03,5.0945024e+02,2.0004896e+00,3.7508072e+00
3.002198e+01,14,4.2485679e+05,4.5191496e+06,4.4516859e+03,2.6668453e+03,1.2486781e+03,1.6834768e+00,2.7365240e+00
3.003556e+01,10,4.2565920e+05,4.5200512e+06,3.5582172e+03,1.3859538e+03,3.0890112e+03,1.8173308e+00,1.9471136e+00
3.004961e+01,17,4.2499109e+05,4.5197701e+06,4.1856891e+03,2.4622842e+03,3.0827020e+03,1.7822105e-01,1.2393357e+00
3.005454e+01,17,4.2540745e+05,4.5194223e+06,4.2802151e+03,1.3865340e+03,1.4237528e+03,1.3881322e+00,3.9614723e+00
3.006220e+01,15,4.2530793e+05,4.5197966e+06,3.5762704e+03,2.2132810e+03,2.6662483e+03,3.0527877e+00,1.2777615e+00
3.008359e+01,16,4.2535772e+05,4.5197065e+06,4.0165065e+03,1.6633160e+03,2.8902192e+03,3.2094142e+00,1.7903921e+00
3.011878e+01,15,4.2528512e+05,4.5201306e+06,4.2189257e+03,1.9816674e+03,2.7946727e+03,7.5214669e-01,1.5471457e+00
3.012817e+01,17,4.2549906e+05,4.5195433e+06,4.0631512e+03,1.2222959e+03,1.6145568e+03,3.6475578e+00,3.8680489e+00
3.014071e+01,14,4.2553114e+05,4.5198053e+06,3.9337122e+03,1.6274465e+03,3.0096985e+03,3.9350898e+00,1.8249619e+00
3.014353e+01,14,4.2536851e+05,4.5198752e+06,4.0014205e+03,2.1692921e+03,2.6747942e+03,3.0174718e+00,1.5078265e+00
3.014731e+01,16,4.2541027e+05,4.5200966e+06,3.7958453e+03,1.7145417e+03,2.7441766e+03,4.5741663e+00,1.7106647e+00
3.016117e+01,16,4.2519169e+05,4.5197948e+06,4.2675038e+03,2.1827748e+03,2.9592243e+03,2.5105114e+00,1.4938327e+00
3.017250e+01,17,4.2551389e+05,4.5192185e+06,3.9140666e+03,1.2336198e+03,1.5913291e+03,3.4652367e+00,3.8257886e+00
3.017920e+01,16,4.2514215e+05,4.5200930e+06,4.0625452e+03,1.7881571e+03,3.1548275e+03,2.2802388e+00,1.6843033e+00
3.018148e+01,13,4.2530595e+05,4.5198914e+06,4.2327346e+03,1.7822510e+03,3.2400628e+03,5.8858095e-01,1.4726194e+00
3.019043e+01,16,4.2511225e+05,4.5200429e+06,4.2422109e+03,1.7798684e+03,2.7480291e+03,5.2839550e-01,1.7960199e+00
3.020992e+01,13,4.2461831e+05,4.5192330e+06,3.6054272e+03,3.3722278e+03,5.9059565e+02,1.4904821e+00,3.7933554e+00
3.023130e+01,16,4.2528448e+05,4.5198637e+06,3.9483020e+03,1.8452316e+03,2.9366839e+03,4.8238230e+00,1.7852259e+00
3.023451e+01,16,4.2558192e+05,4.5190739e+06,4.1768171e+03,1.4582500e+03,1.4993931e+03,1.3643436e+00,3.7720262e+00
3.024366e+01,17,4.2546499e+05,4.5192254e+06,4.0367988e+03,1.3330696e+03,1.7452904e+03,2.7061122e+00,3.7801307e+00
3.026010e+01,16,4.2524554e+05,4.5193478e+06,3.5895193e+03,1.5427682e+03,1.2702368e+03,1.4018362e+00,3.7196470e+00
3.026106e+01,14,4.2494974e+05,4.5200469e+06,4.0317373e+03,2.1880965e+03,2.8737581e+03,3.3178064e+00,1.4340915e+00
3.028139e+01,15,4.2509827e+05,4.5199372e+06,4.1347263e+03,1.8441576e+03,2.6871395e+03,2.9244692e+00,1.8729565e+00
3.028332e+01,17,4.2532958e+05,4.5202172e+06,3.7295136e+03,1.9182979e+03,2.7904016e+03,2.3656266e+00,1.4860675e+00
3.028702e+01,17,4.2524177e+05,4.5198810e+06,3.7822997e+03,1.7905801e+03,3.3683606e+03,2.1980002e+00,1.3314192e+00
3.029539e+01,16,4.2505099e+05,4.5200156e+06,4.3750040e+03,1.8716833e+03,3.0177097e+03,2.5178357e-01,1.6699378e+00
3.029847e+01,14,4.2540536e+05,4.5194779e+06,4.4409257e+03,1.4754151e+03,1.6036614e+03,3.1265848e+00,3.7645393e+00
3.030105e+01,17,4.2534632e+05,4.5192526e+06,4.4281993e+03,1.4818538e+03,1.3645826e+03,1.1527338e-01,3.9594213e+00
3.030155e+01,16,4.2538183e+05,4.5198183e+06,3.9949385e+03,1.8436486e+03,3.0297914e+03,4.2908416e+00,1.6412317e+00
